starting worker pid=4448 on localhost:11177 at 04:12:45.248
starting worker pid=5624 on localhost:11177 at 04:12:45.708
starting worker pid=3656 on localhost:11177 at 04:12:45.984
starting worker pid=6188 on localhost:11177 at 04:12:46.270

011-E164-033WL Progress 0 % 
  localhost:11177  3656 : Re 1000 AoA  5 5:59:24 AM | Boundary Layers Plotted 
  localhost:11177  5624 : Re 1000 AoA  0 5:59:39 AM | Boundary Layers Calculated 
  localhost:11177  6188 : Re 1000 AoA 10 5:59:39 AM | Boundary Layers Calculated 
  localhost:11177  3656 : Re 1000 AoA  5 5:59:42 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 1000 AoA 10 5:59:46 AM | Boundary Layers Plotted 
  localhost:11177  5624 : Re 1000 AoA  0 5:59:46 AM | Boundary Layers Plotted 
  localhost:11177  3656 : Re 1000 AoA  5 5:59:46 AM | Velocity Profiles Plotted 
  localhost:11177  3656 : Re 1000 AoA  5 5:59:48 AM | Completed:  4.30580902099609 Mb 
  localhost:11177  5624 : Re 1000 AoA  0 5:59:58 AM | Velocity Profiles Calculated 
  localhost:11177  5624 : Re 1000 AoA  0 6:00:02 AM | Velocity Profiles Plotted 
  localhost:11177  5624 : Re 1000 AoA  0 6:00:03 AM | Completed:  4.30640411376953 Mb 
  localhost:11177  6188 : Re 1000 AoA 10 6:00:05 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 1000 AoA 10 6:00:08 AM | Velocity Profiles Plotted 
  localhost:11177  6188 : Re 1000 AoA 10 6:00:09 AM | Completed:  4.30271911621094 Mb 
  localhost:11177  4448 : Re 1000 AoA-40 6:01:03 AM | Boundary Layers Calculated 
  localhost:11177  4448 : Re 1000 AoA-40 6:01:06 AM | Boundary Layers Plotted 
  localhost:11177  4448 : Re 1000 AoA-40 6:01:27 AM | Velocity Profiles Calculated 
  localhost:11177  4448 : Re 1000 AoA-40 6:01:30 AM | Velocity Profiles Plotted 
  localhost:11177  4448 : Re 1000 AoA-40 6:01:30 AM | Completed:  4.09906005859375 Mb 

011-E164-033WL Progress 60 % 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:31 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:31 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:31 AM | Aerofoil Coordinates Calculated 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:31 AM | Aerofoil Coordinates Calculated 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:31 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:31 AM | Aerofoil Coordinates Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:01:32 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  6188 : Re 5000 AoA -5 6:01:32 AM | Aerofoil Coordinates Calculated 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:34 AM | Aerofoil Surface Values Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:34 AM | Aerofoil Surface Values Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:34 AM | Aerofoil Surface Values Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:35 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:35 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:35 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:01:37 AM | Aerofoil Surface Values Plotted 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:37 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:37 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:37 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:40 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:40 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:40 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  4448 : Re 1000 AoA 15 6:01:47 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:01:47 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:01:48 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  6188 : Re 5000 AoA -5 6:02:05 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:02:06 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  6188 : Re 5000 AoA -5 6:03:01 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:03:27 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:04:40 AM | Boundary Layers Calculated 
  localhost:11177  5624 : Re 1000 AoA 20 6:04:43 AM | Boundary Layers Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:05:18 AM | Velocity Profiles Calculated 
  localhost:11177  5624 : Re 1000 AoA 20 6:05:21 AM | Velocity Profiles Plotted 
  localhost:11177  5624 : Re 1000 AoA 20 6:05:22 AM | Completed:  4.06501770019531 Mb 
  localhost:11177  4448 : Re 1000 AoA 15 6:05:49 AM | Boundary Layers Calculated 
  localhost:11177  4448 : Re 1000 AoA 15 6:05:53 AM | Boundary Layers Plotted 
  localhost:11177  4448 : Re 1000 AoA 15 6:06:11 AM | Velocity Profiles Calculated 
  localhost:11177  4448 : Re 1000 AoA 15 6:06:15 AM | Velocity Profiles Plotted 
  localhost:11177  4448 : Re 1000 AoA 15 6:06:16 AM | Completed:  4.16654968261719 Mb 
  localhost:11177  6188 : Re 5000 AoA -5 6:11:00 AM | Boundary Layers Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:11:05 AM | Boundary Layers Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:12:50 AM | Boundary Layers Calculated 
  localhost:11177  3656 : Re 1000 AoA 40 6:12:53 AM | Boundary Layers Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:13:11 AM | Velocity Profiles Calculated 
  localhost:11177  3656 : Re 1000 AoA 40 6:13:14 AM | Velocity Profiles Plotted 
  localhost:11177  3656 : Re 1000 AoA 40 6:13:14 AM | Completed:  4.13188934326172 Mb 
  localhost:11177  6188 : Re 5000 AoA -5 6:13:33 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 5000 AoA -5 6:13:36 AM | Velocity Profiles Plotted 
  localhost:11177  6188 : Re 5000 AoA -5 6:13:37 AM | Completed:  7.28929901123047 Mb 

011-E164-033WL Progress 70 % 
  localhost:11177  3656 : Re 5000 AoA-20 6:13:47 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  6188 : Re 5000 AoA-40 6:13:48 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  3656 : Re 5000 AoA-20 6:13:48 AM | Aerofoil Coordinates Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:13:48 AM | Aerofoil Coordinates Calculated 
  localhost:11177  4448 : Re 5000 AoA-10 6:13:51 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  4448 : Re 5000 AoA-10 6:13:51 AM | Aerofoil Coordinates Calculated 
  localhost:11177  3656 : Re 5000 AoA-20 6:13:52 AM | Aerofoil Surface Values Plotted 
  localhost:11177  6188 : Re 5000 AoA-40 6:13:52 AM | Aerofoil Surface Values Plotted 
  localhost:11177  4448 : Re 5000 AoA-10 6:14:01 AM | Aerofoil Surface Values Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:14:11 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  5624 : Re 5000 AoA-15 6:14:12 AM | Aerofoil Coordinates Calculated 
  localhost:11177  3656 : Re 5000 AoA-20 6:14:19 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:14:19 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:14:21 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  3656 : Re 5000 AoA-20 6:14:21 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:14:23 AM | Aerofoil Surface Values Plotted 
  localhost:11177  4448 : Re 5000 AoA-10 6:14:31 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  4448 : Re 5000 AoA-10 6:14:33 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:14:50 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  5624 : Re 5000 AoA-15 6:14:52 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  3656 : Re 5000 AoA-20 6:15:14 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:15:15 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  3656 : Re 5000 AoA-20 6:15:22 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  6188 : Re 5000 AoA-40 6:15:23 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  4448 : Re 5000 AoA-10 6:15:28 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  4448 : Re 5000 AoA-10 6:15:36 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:15:47 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  5624 : Re 5000 AoA-15 6:15:55 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  3656 : Re 5000 AoA-20 6:21:46 AM | Boundary Layers Calculated 
  localhost:11177  3656 : Re 5000 AoA-20 6:22:08 AM | Boundary Layers Plotted 
  localhost:11177  6188 : Re 5000 AoA-40 6:22:38 AM | Boundary Layers Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:22:43 AM | Boundary Layers Plotted 
  localhost:11177  3656 : Re 5000 AoA-20 6:25:22 AM | Velocity Profiles Calculated 
  localhost:11177  3656 : Re 5000 AoA-20 6:25:28 AM | Velocity Profiles Plotted 
  localhost:11177  3656 : Re 5000 AoA-20 6:25:31 AM | Completed:  7.11540222167969 Mb 
  localhost:11177  6188 : Re 5000 AoA-40 6:25:48 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 5000 AoA-40 6:25:50 AM | Velocity Profiles Plotted 
  localhost:11177  6188 : Re 5000 AoA-40 6:25:52 AM | Completed:  7.01374816894531 Mb 
  localhost:11177  4448 : Re 5000 AoA-10 6:32:33 AM | Boundary Layers Calculated 
  localhost:11177  4448 : Re 5000 AoA-10 6:32:42 AM | Boundary Layers Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:36:29 AM | Boundary Layers Calculated 
  localhost:11177  5624 : Re 5000 AoA-15 6:36:33 AM | Boundary Layers Plotted 
  localhost:11177  4448 : Re 5000 AoA-10 6:36:38 AM | Velocity Profiles Calculated 
  localhost:11177  4448 : Re 5000 AoA-10 6:36:41 AM | Velocity Profiles Plotted 
  localhost:11177  4448 : Re 5000 AoA-10 6:36:43 AM | Completed:  7.15097808837891 Mb 
  localhost:11177  5624 : Re 5000 AoA-15 6:39:09 AM | Velocity Profiles Calculated 
  localhost:11177  5624 : Re 5000 AoA-15 6:39:12 AM | Velocity Profiles Plotted 
  localhost:11177  5624 : Re 5000 AoA-15 6:39:13 AM | Completed:  7.08259582519531 Mb 

011-E164-033WL Progress 80 % 
  localhost:11177  5624 : Re 5000 AoA  5 6:39:22 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  4448 : Re 5000 AoA  0 6:39:22 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  5624 : Re 5000 AoA  5 6:39:22 AM | Aerofoil Coordinates Calculated 
  localhost:11177  5624 : Re 5000 AoA  5 6:39:26 AM | Aerofoil Surface Values Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:39:26 AM | Aerofoil Surface Values Plotted 
  localhost:11177  5624 : Re 5000 AoA  5 6:39:52 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  4448 : Re 5000 AoA  0 6:39:52 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  5624 : Re 5000 AoA  5 6:39:53 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:39:53 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  3656 : Re 5000 AoA 10 6:39:56 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  3656 : Re 5000 AoA 10 6:39:58 AM | Aerofoil Coordinates Calculated 
  localhost:11177  6188 : Re 5000 AoA 15 6:40:13 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  6188 : Re 5000 AoA 15 6:40:15 AM | Aerofoil Coordinates Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:40:19 AM | Aerofoil Surface Values Plotted 
  localhost:11177  6188 : Re 5000 AoA 15 6:40:34 AM | Aerofoil Surface Values Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:40:46 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  5624 : Re 5000 AoA  5 6:40:46 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:40:48 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:40:50 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:40:53 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  5624 : Re 5000 AoA  5 6:40:54 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  6188 : Re 5000 AoA 15 6:41:03 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA 15 6:41:05 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  3656 : Re 5000 AoA 10 6:41:45 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:41:53 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  6188 : Re 5000 AoA 15 6:41:59 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  6188 : Re 5000 AoA 15 6:42:06 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:44:40 AM | Boundary Layers Calculated 
  localhost:11177  4448 : Re 5000 AoA  0 6:44:44 AM | Boundary Layers Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:47:30 AM | Velocity Profiles Calculated 
  localhost:11177  4448 : Re 5000 AoA  0 6:47:50 AM | Velocity Profiles Plotted 
  localhost:11177  4448 : Re 5000 AoA  0 6:47:52 AM | Completed:  7.32581329345703 Mb 
  localhost:11177  5624 : Re 5000 AoA  5 6:49:32 AM | Boundary Layers Calculated 
  localhost:11177  5624 : Re 5000 AoA  5 6:49:53 AM | Boundary Layers Plotted 
  localhost:11177  5624 : Re 5000 AoA  5 6:54:11 AM | Velocity Profiles Calculated 
  localhost:11177  5624 : Re 5000 AoA  5 6:54:33 AM | Velocity Profiles Plotted 
  localhost:11177  5624 : Re 5000 AoA  5 6:54:36 AM | Completed:  7.32272338867188 Mb 
  localhost:11177  6188 : Re 5000 AoA 15 6:55:54 AM | Boundary Layers Calculated 
  localhost:11177  6188 : Re 5000 AoA 15 6:55:59 AM | Boundary Layers Plotted 
  localhost:11177  3656 : Re 5000 AoA 10 6:56:01 AM | Boundary Layers Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:56:06 AM | Boundary Layers Plotted 
  localhost:11177  6188 : Re 5000 AoA 15 6:58:44 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 5000 AoA 15 6:58:47 AM | Velocity Profiles Plotted 
  localhost:11177  6188 : Re 5000 AoA 15 6:58:48 AM | Completed:  7.25310516357422 Mb 
  localhost:11177  3656 : Re 5000 AoA 10 6:59:03 AM | Velocity Profiles Calculated 
  localhost:11177  3656 : Re 5000 AoA 10 6:59:06 AM | Velocity Profiles Plotted 
  localhost:11177  3656 : Re 5000 AoA 10 6:59:07 AM | Completed:  7.22309112548828 Mb 

011-E164-033WL Progress 90 % 
  localhost:11177  6188 : Re 5000 AoA 40 6:59:18 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  6188 : Re 5000 AoA 40 6:59:19 AM | Aerofoil Coordinates Calculated 
  localhost:11177  6188 : Re 5000 AoA 40 6:59:23 AM | Aerofoil Surface Values Plotted 
  localhost:11177  6188 : Re 5000 AoA 40 6:59:47 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  6188 : Re 5000 AoA 40 6:59:48 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  4448 : Re 5000 AoA 20 7:00:00 AM | File Data Loaded
                 --------------------------------------------------------------- 
  localhost:11177  4448 : Re 5000 AoA 20 7:00:03 AM | Aerofoil Coordinates Calculated 
  localhost:11177  4448 : Re 5000 AoA 20 7:00:22 AM | Aerofoil Surface Values Plotted 
  localhost:11177  6188 : Re 5000 AoA 40 7:00:38 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  6188 : Re 5000 AoA 40 7:00:45 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  4448 : Re 5000 AoA 20 7:00:51 AM | Aerofoil Surface Interpolation Calculated 
  localhost:11177  4448 : Re 5000 AoA 20 7:00:53 AM | Aerofoil Cp and Vort Plotted 
  localhost:11177  4448 : Re 5000 AoA 20 7:01:46 AM | Interpolation on Normals to Surface Calculated 
  localhost:11177  4448 : Re 5000 AoA 20 7:01:52 AM | Interpolation on Normals to Surface Plotted 
  localhost:11177  6188 : Re 5000 AoA 40 7:08:52 AM | Boundary Layers Calculated 
  localhost:11177  6188 : Re 5000 AoA 40 7:08:56 AM | Boundary Layers Plotted 
  localhost:11177  4448 : Re 5000 AoA 20 7:11:32 AM | Boundary Layers Calculated 
  localhost:11177  4448 : Re 5000 AoA 20 7:11:36 AM | Boundary Layers Plotted 
  localhost:11177  6188 : Re 5000 AoA 40 7:11:56 AM | Velocity Profiles Calculated 
  localhost:11177  6188 : Re 5000 AoA 40 7:11:59 AM | Velocity Profiles Plotted 
  localhost:11177  6188 : Re 5000 AoA 40 7:12:00 AM | Completed:  7.05181884765625 Mb 
  localhost:11177  4448 : Re 5000 AoA 20 7:14:12 AM | Velocity Profiles Calculated 
  localhost:11177  4448 : Re 5000 AoA 20 7:14:15 AM | Velocity Profiles Plotted 
  localhost:11177  4448 : Re 5000 AoA 20 7:14:16 AM | Completed:  7.18625640869141 Mb 

011-E164-033WL Progress 100 % 
