                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.14408038693232522E+00  0.89960719681804779E+00  0.10436875837503730E+01 -0.13738629314472900E+00  0.54155814317973359E-01 -0.83230478826755633E-01
  0.10000000000000007E+00  0.11571103039610034E+00  0.64583213817124763E+00  0.76154316856734794E+00 -0.10498941513359172E+00  0.38162816914933895E-01 -0.66826598218657829E-01
  0.15000000000000011E+00  0.10467759261361828E+00  0.54371223483900344E+00  0.64838982745262175E+00 -0.94155283789555996E-01  0.32443684616687452E-01 -0.61711599172868545E-01
  0.20000000000000015E+00  0.98864842337375552E-01  0.48361707108640534E+00  0.58248191342378086E+00 -0.89626080208214151E-01  0.29305074187209790E-01 -0.60321006021004361E-01
  0.25000000000000017E+00  0.95424169791913038E-01  0.44289020608265434E+00  0.53831437587456743E+00 -0.87978622901280917E-01  0.27281213301442217E-01 -0.60697409599838700E-01
  0.30000000000000021E+00  0.93249206178247959E-01  0.41308795127759135E+00  0.50633715745583929E+00 -0.87807169237714783E-01  0.25867655610308425E-01 -0.61939513627406358E-01
  0.35000000000000026E+00  0.91821015293395203E-01  0.39017528832479798E+00  0.48199630361819318E+00 -0.88473534005185872E-01  0.24828573603330777E-01 -0.63644960401855091E-01
  0.40000000000000030E+00  0.90865425287653220E-01  0.37193985886137643E+00  0.46280528414902966E+00 -0.89663753344831149E-01  0.24034723230774005E-01 -0.65629030114057144E-01
  0.45000000000000034E+00  0.90223816225735165E-01  0.35705296256922375E+00  0.44727677879495892E+00 -0.91205763157705400E-01  0.23408827884752126E-01 -0.67796935272953274E-01
  0.50000000000000033E+00  0.89797632892656062E-01  0.34466215451568044E+00  0.43445978740833652E+00 -0.92993904998292062E-01  0.22901951927978483E-01 -0.70091953070313573E-01
  0.54999999999999483E+00  0.89522100795808635E-01  0.33419239809371726E+00  0.42371449888952589E+00 -0.94955858484613714E-01  0.22481701803173694E-01 -0.72474156681440027E-01
  0.59999999999998932E+00  0.89352686608511506E-01  0.32524019338134658E+00  0.41459287998985805E+00 -0.97036708013967743E-01  0.22125844534522484E-01 -0.74910863479445255E-01
  0.64999999999998381E+00  0.89257620010345845E-01  0.31751318872182577E+00  0.40677080873217164E+00 -0.99190670517054894E-01  0.21818680965894746E-01 -0.77371989551160147E-01
  0.69999999999997831E+00  0.89213557434421609E-01  0.31079371224084368E+00  0.40000726967526529E+00 -0.10137690884699103E+00  0.21548897173332915E-01 -0.79828011673658120E-01
  0.74999999999997280E+00  0.89202988276486844E-01  0.30491566845927681E+00  0.39411865673576363E+00 -0.10355783860530696E+00  0.21308232704080565E-01 -0.82249605901226389E-01
  0.79999999999996729E+00  0.89212641095538503E-01  0.29974932825838696E+00  0.38896196935392546E+00 -0.10569896395912622E+00  0.21090613952518582E-01 -0.84608350006607630E-01
  0.84999999999996179E+00  0.89232469774171860E-01  0.29519103924050488E+00  0.38442350901467676E+00 -0.10776952444374854E+00  0.20891563208966280E-01 -0.86877961234782267E-01
  0.89999999999995628E+00  0.89254975922851740E-01  0.29115616094188534E+00  0.38041113686473710E+00 -0.10974339733536674E+00  0.20707778855870232E-01 -0.89035618479496509E-01
  0.94999999999995077E+00  0.89274724005897588E-01  0.28757419607412144E+00  0.37684892008001902E+00 -0.11159985611779918E+00  0.20536827527379876E-01 -0.91063028590419315E-01
  0.99999999999994527E+00  0.89287964326610569E-01  0.28438544553726464E+00  0.37367340986387521E+00 -0.11332395008592633E+00  0.20376914013892543E-01 -0.92947036072033778E-01
  0.10499999999999399E+01  0.89292315968720906E-01  0.28153871787577417E+00  0.37083103384449506E+00 -0.11490642950855606E+00  0.20226708253981821E-01 -0.94679721254574245E-01
  0.10999999999999344E+01  0.89286486476354288E-01  0.27898975343403920E+00  0.36827623991039349E+00 -0.11634326728036956E+00  0.20085215682405670E-01 -0.96258051597963884E-01
  0.11499999999999289E+01  0.89270020739428635E-01  0.27670011733364869E+00  0.36597013807307732E+00 -0.11763490129741114E+00  0.19951680718160999E-01 -0.97683220579250135E-01
  0.11999999999999234E+01  0.89243079631760452E-01  0.27463638856227496E+00  0.36387946819403538E+00 -0.11878534070832633E+00  0.19825515369779653E-01 -0.98959825338546678E-01
  0.12499999999999178E+01  0.89206251210917756E-01  0.27276952981757446E+00  0.36197578102849221E+00 -0.11980125911640530E+00  0.19706246757615113E-01 -0.10009501235879018E+00
  0.12999999999999123E+01  0.89160396099792261E-01  0.27107436595223627E+00  0.36023476205202853E+00 -0.12069115983730772E+00  0.19593478958609994E-01 -0.10109768087869772E+00
  0.13499999999999068E+01  0.89106526230160243E-01  0.26952912941075285E+00  0.35863565564091310E+00 -0.12146465973752288E+00  0.19486865837740723E-01 -0.10197779389978215E+00
  0.13999999999999013E+01  0.89045713944413518E-01  0.26811505103770289E+00  0.35716076498211641E+00 -0.12213190825396865E+00  0.19386092374501979E-01 -0.10274581587946667E+00
  0.14499999999998958E+01  0.88979027095163421E-01  0.26681598656511984E+00  0.35579501366028327E+00 -0.12270313876038631E+00  0.19290862501163276E-01 -0.10341227625922303E+00
