                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.25039954612763360E+01  0.20457529597543855E+01  0.45497484210307215E+01  0.33130453647874458E+01 -0.10077021327905378E+01  0.23053432319969080E+01
  0.99999999999999672E-02  0.17526966120357093E+01  0.13886950372462832E+01  0.31413916492819922E+01  0.23879576281235257E+01 -0.69406298752531337E+00  0.16938946405982125E+01
  0.14999999999999937E-01  0.14439963594255549E+01  0.11614906601442083E+01  0.26054870195697633E+01  0.20068185349668068E+01 -0.58613686179453539E+00  0.14206816731722713E+01
  0.20000000000000059E-01  0.12637691834923228E+01  0.10274419966511763E+01  0.22912111801434989E+01  0.17837620886616128E+01 -0.52124939031613693E+00  0.12625126983454757E+01
  0.25000000000000203E-01  0.11423274392532912E+01  0.93322415055618579E+00  0.20755515898094767E+01  0.16330877115188025E+01 -0.47506935666318856E+00  0.11580183548556140E+01
  0.30000000000000346E-01  0.10540372615063398E+01  0.86191971794223921E+00  0.19159569794485791E+01  0.15234052493415888E+01 -0.43975708794618912E+00  0.10836481613953997E+01
  0.35000000000000489E-01  0.98662743156985799E+00  0.80554482170058761E+00  0.17921722532704456E+01  0.14396432884369785E+01 -0.41156437178931160E+00  0.10280789166476669E+01
  0.40000000000000632E-01  0.93332292603103628E+00  0.75956130108241160E+00  0.16928842271134479E+01  0.13734394072846527E+01 -0.38835077389200906E+00  0.98508863339264363E+00
  0.45000000000000775E-01  0.89003795790834461E+00  0.72113963284646010E+00  0.16111775907548047E+01  0.13197289617246977E+01 -0.36877813520732455E+00  0.95095082651737317E+00
  0.50000000000000919E-01  0.85415010800776592E+00  0.68841211492183363E+00  0.15425622229295994E+01  0.12752509361037367E+01 -0.35196053239926767E+00  0.92329040370446913E+00
  0.55000000000001062E-01  0.82389378830292903E+00  0.66009291433226558E+00  0.14839867026351947E+01  0.12378048576432690E+01 -0.33728593486612091E+00  0.90051892277714807E+00
  0.60000000000001205E-01  0.79803371697802328E+00  0.63526614380195767E+00  0.14332998607799809E+01  0.12058488369743121E+01 -0.32431680608075653E+00  0.88153203089355558E+00
  0.65000000000001001E-01  0.77567776233933172E+00  0.61326051835942974E+00  0.13889382806987616E+01  0.11782682396959365E+01 -0.31273131363586232E+00  0.86553692606007426E+00
  0.70000000000000451E-01  0.75616420117100636E+00  0.59357188331124877E+00  0.13497360844822550E+01  0.11542358592203990E+01 -0.30228694016277058E+00  0.85194891905762837E+00
  0.74999999999999900E-01  0.73899095114922519E+00  0.57581355736015682E+00  0.13148045085093820E+01  0.11331238971331201E+01 -0.29279709778667579E+00  0.84032679934644428E+00
  0.79999999999999349E-01  0.72376956553431182E+00  0.55968349039579945E+00  0.12834530559301114E+01  0.11144466118484442E+01 -0.28411561105708211E+00  0.83033100079136202E+00
  0.84999999999998799E-01  0.71019440124735622E+00  0.54494193560196358E+00  0.12551363368493198E+01  0.10978218178039085E+01 -0.27612613280694548E+00  0.82169568499696299E+00
  0.89999999999998248E-01  0.69802139651129713E+00  0.53139589490187711E+00  0.12294172914131742E+01  0.10829443549461300E+01 -0.26873474896464133E+00  0.81420960598148862E+00
  0.94999999999997697E-01  0.68705311461245466E+00  0.51888804529866783E+00  0.12059411599111225E+01  0.10695673802726033E+01 -0.26186470081719221E+00  0.80770267945541119E+00
  0.99999999999997147E-01  0.67712798166770982E+00  0.50728870114250679E+00  0.11844166828102165E+01  0.10574889027107197E+01 -0.25545254667752365E+00  0.80203635603319601E+00
  0.10499999999999660E+00  0.66811239815588896E+00  0.49648987800860861E+00  0.11646022761644976E+01  0.10465419141145600E+01 -0.24944532261909350E+00  0.79709659149546652E+00
  0.10999999999999605E+00  0.65989486105631179E+00  0.48640083988889027E+00  0.11462957009452022E+01  0.10365870371828858E+01 -0.24379840970210220E+00  0.79278862748078360E+00
  0.11499999999999549E+00  0.65238151966499258E+00  0.47694471179892833E+00  0.11293262314639210E+01  0.10275069680552140E+01 -0.23847390930262247E+00  0.78903305875259155E+00
  0.11999999999999494E+00  0.64549277090082169E+00  0.46805586986071063E+00  0.11135486407615323E+01  0.10192022197481780E+01 -0.23343938954325927E+00  0.78576283020491877E+00
  0.12499999999999439E+00  0.63916061974837246E+00  0.45967790695725813E+00  0.10988385267056306E+01  0.10115878226970270E+01 -0.22866690663477979E+00  0.78292091606224723E+00
  0.12999999999999384E+00  0.63332661058533657E+00  0.45176203010257004E+00  0.10850886406879066E+01  0.10045907390036404E+01 -0.22413223255563644E+00  0.78045850644800396E+00
  0.13499999999999329E+00  0.62794018980263278E+00  0.44426578552387025E+00  0.10722059753265030E+01  0.99814781576019229E+00 -0.21981423949117987E+00  0.77833357626901245E+00
  0.13999999999999274E+00  0.62295739769913350E+00  0.43715203525707458E+00  0.10601094329562080E+01  0.99220414969364223E+00 -0.21569440471414963E+00  0.77650974497949266E+00
  0.14499999999999219E+00  0.61833981469777222E+00  0.43038812874098104E+00  0.10487279434387533E+01  0.98671176953405704E+00 -0.21175640897290149E+00  0.77495536056115555E+00
  0.14999999999999164E+00  0.61405370541100013E+00  0.42394522702147364E+00  0.10379989324324739E+01  0.98162856546890875E+00 -0.20798580818310552E+00  0.77364275728580323E+00
  0.15499999999999109E+00  0.61006931842859036E+00  0.41779774744040110E+00  0.10278670658689915E+01  0.97691741318688374E+00 -0.20436976310244331E+00  0.77254765008444037E+00
  0.15999999999999054E+00  0.60636030942757257E+00  0.41192290422638506E+00  0.10182832136539577E+01  0.97254545195840603E+00 -0.20089681525362243E+00  0.77164863670478356E+00
  0.16499999999998999E+00  0.60290326272879957E+00  0.40630032600667521E+00  0.10092035887354749E+01  0.96848348580061527E+00 -0.19755670002229292E+00  0.77092678577832241E+00
