                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.12855582869273274E+00  0.90810196804007981E+00  0.10366577967328126E+01  0.70031646080084706E-01 -0.40421645329110651E-02  0.65989481547173642E-01
  0.10000000000000007E+00  0.10222644129065309E+00  0.65349500862414689E+00  0.75572144991479995E+00  0.65597556403070745E-01 -0.21751957016828980E-02  0.63422360701387848E-01
  0.15000000000000011E+00  0.91890013539993542E-01  0.55110184479758806E+00  0.64299185833758155E+00  0.64641517669047577E-01 -0.55212198579693652E-03  0.64089395683250644E-01
  0.20000000000000015E+00  0.86403823495905377E-01  0.49094734629425546E+00  0.57735116979016088E+00  0.64396090809726830E-01  0.75015429283106089E-03  0.65146245102557898E-01
  0.25000000000000017E+00  0.83104694083534658E-01  0.45023948596494262E+00  0.53334418004847728E+00  0.64238564216810304E-01  0.18259702208387758E-02  0.66064534437649078E-01
  0.30000000000000021E+00  0.80971196923411426E-01  0.42049077827684789E+00  0.50146197520025937E+00  0.64031587324940270E-01  0.27415931585829476E-02  0.66773180483523223E-01
  0.35000000000000026E+00  0.79525773850302087E-01  0.39765006892911531E+00  0.47717584277941738E+00  0.63723665722033418E-01  0.35364571562377855E-02  0.67260122878271197E-01
  0.40000000000000030E+00  0.78514940396159555E-01  0.37949783380352575E+00  0.45801277419968534E+00  0.63287997848162372E-01  0.42348471075851612E-02  0.67522844955747535E-01
  0.45000000000000034E+00  0.77791420642210424E-01  0.36470165954613804E+00  0.44249308018834843E+00  0.62712318344741502E-01  0.48528515070126810E-02  0.67565169851754189E-01
  0.50000000000000033E+00  0.77263685934255144E-01  0.35240694205199974E+00  0.42967062798625488E+00  0.61994719648155033E-01  0.54018944294284372E-02  0.67396614077583475E-01
  0.54999999999999483E+00  0.76871880409443538E-01  0.34203724374730260E+00  0.41890912415674614E+00  0.61140953073677895E-01  0.58905585784789997E-02  0.67031511652156900E-01
  0.59999999999998932E+00  0.76575328984066812E-01  0.33318802780613038E+00  0.40976335679019721E+00  0.60162854348239647E-01  0.63256150385501524E-02  0.66488469386789803E-01
  0.64999999999998381E+00  0.76345578932950700E-01  0.32556604920613275E+00  0.40191162813908343E+00  0.59077158115654477E-01  0.67126131740872143E-02  0.65789771289741686E-01
  0.69999999999997831E+00  0.76162300763484861E-01  0.31895276073844403E+00  0.39511506150192888E+00  0.57904164613842513E-01  0.70562180226191457E-02  0.64960382636461658E-01
  0.74999999999997280E+00  0.76010771518217030E-01  0.31318115392737728E+00  0.38919192544559433E+00  0.56666207208655159E-01  0.73604339013455082E-02  0.64026641110000670E-01
  0.79999999999996729E+00  0.75880272384038924E-01  0.30812054931154265E+00  0.38400082169558158E+00  0.55386090943727061E-01  0.76287871998553186E-02  0.63014878143582378E-01
  0.84999999999996179E+00  0.75763026709467982E-01  0.30366634510428370E+00  0.37942937181375169E+00  0.54085667227137091E-01  0.78644806496080549E-02  0.61950147876745146E-01
  0.89999999999995628E+00  0.75653464853818353E-01  0.29973300715856099E+00  0.37538647201237935E+00  0.52784660796901570E-01  0.80705068047074256E-02  0.60855167601608993E-01
  0.94999999999995077E+00  0.75547693730374343E-01  0.29624925249363887E+00  0.37179694622401321E+00  0.51499832891455696E-01  0.82497134015995285E-02  0.59749546293055227E-01
  0.99999999999994527E+00  0.75443099931264024E-01  0.29315474212940718E+00  0.36859784206067120E+00  0.50244528379550693E-01  0.84048265078204270E-02  0.58649354887371122E-01
  0.10499999999999399E+01  0.75338043410776087E-01  0.29039780942028415E+00  0.36573585283106025E+00  0.49028600343835001E-01  0.85384454965170553E-02  0.57567045840352056E-01
  0.10999999999999344E+01  0.75231614968940666E-01  0.28793388527457009E+00  0.36316550024351074E+00  0.47858648385652951E-01  0.86530245548455606E-02  0.56511672940498511E-01
  0.11499999999999289E+01  0.75123441026364479E-01  0.28572437851134519E+00  0.36084781953770967E+00  0.46738468924298837E-01  0.87508517423362901E-02  0.55489320666635131E-01
  0.11999999999999234E+01  0.75013525826136809E-01  0.28373584363603788E+00  0.35874936946217467E+00  0.45669607701590162E-01  0.88340320033946720E-02  0.54503639704984834E-01
  0.12499999999999178E+01  0.74902125131720551E-01  0.28193932522884424E+00  0.35684145036056480E+00  0.44651921770613216E-01  0.89044768763233591E-02  0.53556398646936579E-01
  0.12999999999999123E+01  0.74789647387508373E-01  0.28030981032846614E+00  0.35509945771597451E+00  0.43684088141351218E-01  0.89639013609128220E-02  0.52647989502264042E-01
  0.13499999999999068E+01  0.74676578892736045E-01  0.27882574961421330E+00  0.35350232850694935E+00  0.42764026744039757E-01  0.90138272278575560E-02  0.51777853971897311E-01
  0.13999999999999013E+01  0.74563429511304596E-01  0.27746862717807508E+00  0.35203205668937965E+00  0.41889229216935775E-01  0.90555915494116169E-02  0.50944820766347390E-01
  0.14499999999998958E+01  0.74450695321467003E-01  0.27622256981623056E+00  0.35067326513769759E+00  0.41056999981116039E-01  0.90903590809699383E-02  0.50147359062085978E-01
  0.14999999999998903E+01  0.74338834666243941E-01  0.27507399250551862E+00  0.34941282717176259E+00  0.40264623197278207E-01  0.91191371521610384E-02  0.49383760349439247E-01
  0.15499999999998848E+01  0.74228254361416626E-01  0.27401127909340589E+00  0.34823953345482250E+00  0.39509471119086918E-01  0.91427918560016939E-02  0.48652262975088609E-01
  0.15999999999998793E+01  0.74119303289711946E-01  0.27302449771855114E+00  0.34714380100826309E+00  0.38789068369121993E-01  0.91620645201020041E-02  0.47951132889223994E-01
  0.16499999999998738E+01  0.74012271128842899E-01  0.27210515008763714E+00  0.34611742121648004E+00  0.38101124483504140E-01  0.91775876774763902E-02  0.47278712160980528E-01
  0.16999999999998683E+01  0.73907390486341928E-01  0.27124595305961513E+00  0.34515334354595706E+00  0.37443544723824190E-01  0.91898999967458799E-02  0.46633444720570072E-01
  0.17499999999998628E+01  0.73804841134709975E-01  0.27044065034573428E+00  0.34424549148044425E+00  0.36814426903655557E-01  0.91994598534933629E-02  0.46013886757148917E-01
  0.17999999999998573E+01  0.73704755404631603E-01  0.26968385166209446E+00  0.34338860706672608E+00  0.36212050046534230E-01  0.92066574047442069E-02  0.45418707451278434E-01
  0.18499999999998518E+01  0.73607224056960477E-01  0.26897089640748900E+00  0.34257812046444946E+00  0.35634859021181374E-01  0.92118251569904223E-02  0.44846684178171795E-01
  0.18999999999998463E+01  0.73512302174645480E-01  0.26829773886753466E+00  0.34181004104218016E+00  0.35081447858909078E-01  0.92152470963083061E-02  0.44296694955217382E-01
  0.19499999999998407E+01  0.73420014777477616E-01  0.26766085202815204E+00  0.34108086680562966E+00  0.34550543298657407E-01  0.92171664868862229E-02  0.43767709785543632E-01
  0.19999999999998352E+01  0.73330361992368739E-01  0.26705714727224783E+00  0.34038750926461658E+00  0.34040989162320158E-01  0.92177924558904095E-02  0.43258781618210569E-01
