                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.88106261106664460E-01  0.16502596832395458E+00  0.25313222943061903E+00  0.38126066542362608E+00 -0.25942292183433156E-01  0.35531837324019294E+00
  0.10000000000000007E+00  0.82320296188826927E-01  0.14078011131916243E+00  0.22310040750798937E+00  0.37825410106243024E+00 -0.21792891358992698E-01  0.35646120970343753E+00
  0.15000000000000011E+00  0.79300710995871798E-01  0.12271343867785431E+00  0.20201414967372611E+00  0.38253162106216965E+00 -0.18289897402640001E-01  0.36424172365952967E+00
  0.20000000000000015E+00  0.76925947473107034E-01  0.10862273377569166E+00  0.18554868124879870E+00  0.38975382557629790E+00 -0.15358735480084566E-01  0.37439509009621336E+00
  0.25000000000000017E+00  0.74437063788975105E-01  0.97503989337431304E-01  0.17194105312640640E+00  0.39579107222260568E+00 -0.13013120418522331E-01  0.38277795180408336E+00
  0.30000000000000021E+00  0.74200175404557450E-01  0.88592528615129104E-01  0.16279270401968654E+00  0.40240486716951801E+00 -0.11032506044438048E-01  0.39137236112507995E+00
  0.35000000000000026E+00  0.74339876986554351E-01  0.81252464310763065E-01  0.15559234129731742E+00  0.40745314493899421E+00 -0.93752632647540763E-02  0.39807788167424013E+00
  0.40000000000000030E+00  0.73898740776519686E-01  0.75189585936702358E-01  0.14908832671322203E+00  0.41141498125919695E+00 -0.80215108270543980E-02  0.40339347043214258E+00
  0.45000000000000034E+00  0.73073842998266483E-01  0.70168878007326158E-01  0.14324272100559265E+00  0.41487415137614325E+00 -0.69114109551356492E-02  0.40796274042100761E+00
  0.50000000000000033E+00  0.72649471542134941E-01  0.65991730209823726E-01  0.13864120175195865E+00  0.41891762412445649E+00 -0.59766254695774778E-02  0.41294099865487899E+00
  0.54999999999999483E+00  0.72740409426339470E-01  0.62438850144304336E-01  0.13517925957064381E+00  0.42332092571106072E+00 -0.51541123472416796E-02  0.41816681336381906E+00
  0.59999999999998932E+00  0.72793536120992486E-01  0.59364737697111911E-01  0.13215827381810441E+00  0.42703707160588250E+00 -0.44339112205406834E-02  0.42260316038534179E+00
  0.64999999999998381E+00  0.72673699608040834E-01  0.56703028211708049E-01  0.12937672781974888E+00  0.43013884175855588E+00 -0.38150582553267325E-02  0.42632378350322914E+00
  0.69999999999997831E+00  0.72658647112361988E-01  0.54406650831938706E-01  0.12706529794430069E+00  0.43338090783295896E+00 -0.32814988947000145E-02  0.43009940893825893E+00
  0.74999999999997280E+00  0.72785443066398170E-01  0.52407042289935715E-01  0.12519248535633387E+00  0.43669983070241369E+00 -0.28102772351029453E-02  0.43388955346731073E+00
