                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.14451431990581587E+00  0.16107363638876279E+00  0.30558795629457869E+00  0.54914086876104484E+00 -0.37430237902705381E-01  0.51171063085833945E+00
  0.10000000000000007E+00  0.12903501636336340E+00  0.13664963099837418E+00  0.26568464736173758E+00  0.52616636574515119E+00 -0.31745830439395849E-01  0.49442053530575536E+00
  0.15000000000000011E+00  0.12404101773240253E+00  0.11847517221413838E+00  0.24251618994654089E+00  0.52723900522440781E+00 -0.26789663189964640E-01  0.50044934203444313E+00
  0.20000000000000015E+00  0.12046222575134545E+00  0.10416090599947338E+00  0.22462313175081883E+00  0.53426570740417800E+00 -0.22565904311694307E-01  0.51169980309248375E+00
  0.25000000000000017E+00  0.11592454546510218E+00  0.92959687948044503E-01  0.20888423341314669E+00  0.53817114643162389E+00 -0.19309611348014177E-01  0.51886153508360966E+00
  0.30000000000000021E+00  0.11652315699361120E+00  0.84100881706615588E-01  0.20062403870022677E+00  0.54694878350898712E+00 -0.16558403088365290E-01  0.53039038042062181E+00
  0.35000000000000026E+00  0.11702518200754781E+00  0.76647452920166101E-01  0.19367263492771392E+00  0.55405541822771642E+00 -0.14178080663333543E-01  0.53987733756438283E+00
  0.40000000000000030E+00  0.11594539752647547E+00  0.70436669896959014E-01  0.18638206742343449E+00  0.55914014781796106E+00 -0.12236204613638923E-01  0.54690394320432212E+00
  0.45000000000000034E+00  0.11455603739623413E+00  0.65303258538902884E-01  0.17985929593513700E+00  0.56377063367730751E+00 -0.10656023388318061E-01  0.55311461028898945E+00
  0.50000000000000033E+00  0.11393194868025665E+00  0.61064751755132415E-01  0.17499670043538906E+00  0.56883414257675002E+00 -0.93587722449341628E-02  0.55947537033181582E+00
  0.54999999999999483E+00  0.11425522444646233E+00  0.57468420072203076E-01  0.17172364451866540E+00  0.57460721549649940E+00 -0.82194096263153733E-02  0.56638780587018400E+00
  0.59999999999998932E+00  0.11451455453854296E+00  0.54288918093984048E-01  0.16880347263252701E+00  0.58013966030929220E+00 -0.71843510217989492E-02  0.57295530928749328E+00
  0.64999999999998381E+00  0.11452123398724166E+00  0.51474552404096922E-01  0.16599578639133858E+00  0.58522372910042031E+00 -0.62703729018225053E-02  0.57895335619859778E+00
  0.69999999999997831E+00  0.11475633430409969E+00  0.49030768394641794E-01  0.16378710269874147E+00  0.59045921671564860E+00 -0.54835443933467162E-02  0.58497567232230185E+00
  0.74999999999997280E+00  0.11531824950311834E+00  0.46913370439645802E-01  0.16223161994276414E+00  0.59561453845219692E+00 -0.47992076975157602E-02  0.59081533075468118E+00
  0.79999999999996729E+00  0.11535317532504678E+00  0.45016036870153826E-01  0.16036921219520062E+00  0.59909998690162181E+00 -0.41931649623207085E-02  0.59490682193930111E+00
  0.84999999999996179E+00  0.11446534648905131E+00  0.43261448812160944E-01  0.15772679530121225E+00  0.60064758678406760E+00 -0.36450882859422294E-02  0.59700249849812537E+00
  0.89999999999995628E+00  0.11404966586895791E+00  0.41657342358164436E-01  0.15570700822712236E+00  0.60314603629098584E+00 -0.31221084019170346E-02  0.60002392788906878E+00
  0.94999999999995077E+00  0.11514023841179710E+00  0.40236186155332476E-01  0.15537642456712958E+00  0.60838842187793818E+00 -0.26185688710292513E-02  0.60576985300690889E+00
  0.99999999999994527E+00  0.11656512547770997E+00  0.38971669978372953E-01  0.15553679545608293E+00  0.61394221576394981E+00 -0.21657436445728252E-02  0.61177647211937702E+00
  0.10499999999999399E+01  0.11729050757084414E+00  0.37820381654062048E-01  0.15511088922490618E+00  0.61781717064931130E+00 -0.17737122112397659E-02  0.61604345843807151E+00
  0.10999999999999344E+01  0.11772984938410161E+00  0.36762474675340349E-01  0.15449232405944197E+00  0.62091653050573703E+00 -0.14144277337030246E-02  0.61950210277203399E+00
