                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.62999999999992280E+01  0.31146893244482197E-01  0.37549355379642248E-01  0.68696248624124448E-01  0.10610320185202735E-01  0.25504785758882426E-02  0.13160798761090976E-01
  0.63499999999992003E+01  0.31162612221535834E-01  0.37547268811724002E-01  0.68709881033259840E-01  0.10464427597850903E-01  0.25483642623045440E-02  0.13012791860155446E-01
  0.63999999999991726E+01  0.31178569133253932E-01  0.37545622004056964E-01  0.68724191137310903E-01  0.10345850518202301E-01  0.25464599918967917E-02  0.12892310510099092E-01
  0.64499999999991449E+01  0.31195046801870477E-01  0.37544256109512980E-01  0.68739302911383457E-01  0.10256654916157367E-01  0.25448342852948140E-02  0.12801489201452181E-01
  0.64999999999991172E+01  0.31212091314366065E-01  0.37543042389732072E-01  0.68755133704098137E-01  0.10196203348933612E-01  0.25435380108482035E-02  0.12739741359781816E-01
  0.65499999999990894E+01  0.31229502841762083E-01  0.37541887555168151E-01  0.68771390396930226E-01  0.10161506657948193E-01  0.25425891237677335E-02  0.12704095781715927E-01
  0.65999999999990617E+01  0.31246947653763936E-01  0.37540737248314117E-01  0.68787684902078053E-01  0.10148292337240052E-01  0.25419718442000212E-02  0.12690264181440073E-01
  0.66499999999990340E+01  0.31264118880349773E-01  0.37539575474308723E-01  0.68803694354658496E-01  0.10152185726187712E-01  0.25416474438555098E-02  0.12693833170043221E-01
  0.66999999999990063E+01  0.31280849576428696E-01  0.37538420109429017E-01  0.68819269685857720E-01  0.10169423428120574E-01  0.25415681707564872E-02  0.12710991598877060E-01
  0.67499999999989786E+01  0.31297120780205412E-01  0.37537317711882442E-01  0.68834438492087854E-01  0.10196937996302002E-01  0.25416870917175220E-02  0.12738625088019524E-01
  0.67999999999989509E+01  0.31312976919105645E-01  0.37536340965912102E-01  0.68849317885017747E-01  0.10232137339866306E-01  0.25419627185454506E-02  0.12774100058411756E-01
  0.68499999999989232E+01  0.31328411134391485E-01  0.37535588121235634E-01  0.68863999255627112E-01  0.10272852059214712E-01  0.25423622019967416E-02  0.12815214261211454E-01
  0.68999999999988955E+01  0.31343286099468119E-01  0.37535179018195773E-01  0.68878465117663892E-01  0.10317628849389221E-01  0.25428662472365424E-02  0.12860495096625763E-01
  0.69499999999988678E+01  0.31357321793816707E-01  0.37535241591381101E-01  0.68892563385197808E-01  0.10366108124334012E-01  0.25434740792212879E-02  0.12909582203555300E-01
  0.69999999999988400E+01  0.31370142286283209E-01  0.37535887948496591E-01  0.68906030234779800E-01  0.10419072664271988E-01  0.25442033222510415E-02  0.12963275986523030E-01
  0.70499999999988123E+01  0.31381354452003879E-01  0.37537186868757157E-01  0.68918541320761029E-01  0.10478033136285645E-01  0.25450816618362128E-02  0.13023114798121859E-01
  0.70999999999987846E+01  0.31390635262646502E-01  0.37539143784466676E-01  0.68929779047113171E-01  0.10544634993548808E-01  0.25461332176840391E-02  0.13090768211232846E-01
  0.71499999999987569E+01  0.31397814918154091E-01  0.37541696337221632E-01  0.68939511255375729E-01  0.10620299978264833E-01  0.25473671538703570E-02  0.13167667132135191E-01
  0.71999999999987292E+01  0.31402944654139481E-01  0.37544725516817590E-01  0.68947670170957071E-01  0.10706219467752269E-01  0.25487748151050379E-02  0.13254994282857306E-01
  0.72499999999987015E+01  0.31406329908764276E-01  0.37548075446999132E-01  0.68954405355763415E-01  0.10803394025992173E-01  0.25503353905313281E-02  0.13353729416523501E-01
  0.72999999999986738E+01  0.31408505651722429E-01  0.37551574171536692E-01  0.68960079823259121E-01  0.10912301285972148E-01  0.25520239369895750E-02  0.13464325222961723E-01
  0.73499999999986461E+01  0.31410144265343928E-01  0.37555052814367405E-01  0.68965197079711327E-01  0.11032121449976097E-01  0.25538145532804273E-02  0.13585936003256523E-01
  0.73999999999986183E+01  0.31411915036234979E-01  0.37558365630220650E-01  0.68970280666455636E-01  0.11159962309582066E-01  0.25556762559997758E-02  0.13715638565581841E-01
  0.74499999999985906E+01  0.31414339985539691E-01  0.37561413161075724E-01  0.68975753146615415E-01  0.11290728949105384E-01  0.25575656240299179E-02  0.13848294573135302E-01
  0.74999999999985629E+01  0.31417694516268378E-01  0.37564164715167742E-01  0.68981859231436127E-01  0.11417953507609132E-01  0.25594233080826387E-02  0.13977376815691771E-01
  0.75499999999985352E+01  0.31421979538676516E-01  0.37566670294357257E-01  0.68988649833033766E-01  0.11535274863431089E-01  0.25611788894478807E-02  0.14096453752878969E-01
  0.75999999999985075E+01  0.31426959056005489E-01  0.37569052487927981E-01  0.68996011543933478E-01  0.11637837568668243E-01  0.25627627581360861E-02  0.14200600326804329E-01
  0.76499999999984798E+01  0.31432234618817223E-01  0.37571477195075115E-01  0.69003711813892338E-01  0.11722994924376205E-01  0.25641193534908409E-02  0.14287114277867045E-01
  0.76999999999984521E+01  0.31437326539924981E-01  0.37574112931193379E-01  0.69011439471118360E-01  0.11790233710182845E-01  0.25652162413592238E-02  0.14355449951542070E-01
  0.77499999999984244E+01  0.31441745391843690E-01  0.37577093931567954E-01  0.69018839323411643E-01  0.11840733273279860E-01  0.25660471868958678E-02  0.14406780460175728E-01
  0.77999999999983967E+01  0.31445051094957294E-01  0.37580498377480155E-01  0.69025549472437442E-01  0.11877040541154831E-01  0.25666311089559963E-02  0.14443671650110828E-01
  0.78499999999983689E+01  0.31446900669836089E-01  0.37584343178205762E-01  0.69031243848041851E-01  0.11902989826564493E-01  0.25670097055741923E-02  0.14469999532138685E-01
  0.78999999999983412E+01  0.31447081711196201E-01  0.37588588495410469E-01  0.69035670206606670E-01  0.11923588611095923E-01  0.25672446615063868E-02  0.14490833272602310E-01
  0.79499999999983135E+01  0.31445526437246005E-01  0.37593144169446348E-01  0.69038670606692359E-01  0.11944513970603358E-01  0.25674131153532796E-02  0.14511927085956638E-01
  0.79999999999982858E+01  0.31442306356983279E-01  0.37597875614533663E-01  0.69040181971516942E-01  0.11971181946981001E-01  0.25675998112138203E-02  0.14538781758194822E-01
  0.80499999999983469E+01  0.31437616172422925E-01  0.37602612713530700E-01  0.69040228885953625E-01  0.12007763961208250E-01  0.25678862947093855E-02  0.14575650255917635E-01
  0.80999999999984080E+01  0.31431758512510004E-01  0.37607166207511859E-01  0.69038924720021863E-01  0.12056649709571474E-01  0.25683398091496273E-02  0.14624989518721100E-01
