                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.82938981467812556E+00  0.20290736841893939E+00  0.10322971830970649E+01  0.12753366603355760E+01 -0.13548129711369764E+00  0.11398553632218784E+01
  0.10000000000000007E+00  0.67162132188957235E+00  0.14880054508951734E+00  0.82042186697908970E+00  0.11366225032937305E+01 -0.10335737655731798E+00  0.10332651267364126E+01
  0.15000000000000011E+00  0.64496952416266928E+00  0.11434709975038837E+00  0.75931662391305765E+00  0.11231593993261171E+01 -0.77977024223501168E-01  0.10451823751026159E+01
  0.20000000000000015E+00  0.64271188427111603E+00  0.90827033549001568E-01  0.73353891782011760E+00  0.11276024425890030E+01 -0.58805700121324932E-01  0.10687967424676781E+01
  0.25000000000000017E+00  0.62886989800857607E+00  0.73121386121828197E-01  0.70199128413040424E+00  0.11233328267104992E+01 -0.44850906413875777E-01  0.10784819202966234E+01
  0.30000000000000021E+00  0.62428221206254764E+00  0.60434903635071729E-01  0.68471711569761939E+00  0.11269516896051353E+01 -0.35124356374834624E-01  0.10918273332303006E+01
  0.35000000000000026E+00  0.63030286425863191E+00  0.51076459098029339E-01  0.68137932335666129E+00  0.11362398278537986E+01 -0.27299065675868178E-01  0.11089407621779304E+01
  0.40000000000000030E+00  0.63523897920429717E+00  0.43017015971847393E-01  0.67825599517614454E+00  0.11435419632861159E+01 -0.20125454640935972E-01  0.11234165086451799E+01
  0.45000000000000034E+00  0.63817607843165092E+00  0.35986284229564292E-01  0.67416236266121521E+00  0.11494856345617790E+01 -0.13807653091384570E-01  0.11356779814703943E+01
  0.50000000000000033E+00  0.64210503482248704E+00  0.30175956106404923E-01  0.67228099092889193E+00  0.11557892553965672E+01 -0.85703679504093959E-02  0.11472188874461577E+01
  0.54999999999999483E+00  0.64804620138249847E+00  0.25471988558889765E-01  0.67351818994138823E+00  0.11627577396134015E+01 -0.42289714251985185E-02  0.11585287681882028E+01
  0.59999999999998932E+00  0.65533287451232813E+00  0.21576737036570960E-01  0.67690961154889906E+00  0.11699729403253645E+01 -0.49944917003858684E-03  0.11694734911553260E+01
  0.64999999999998381E+00  0.66343127674626179E+00  0.18235388122694464E-01  0.68166666486895622E+00  0.11772045152226782E+01  0.28447987042414719E-02  0.11800493139269197E+01
  0.69999999999997831E+00  0.67256016994580947E+00  0.15332301018254392E-01  0.68789247096406392E+00  0.11846659994094011E+01  0.58843218211449295E-02  0.11905503212305459E+01
  0.74999999999997280E+00  0.68243601077323146E+00  0.12814218998031687E-01  0.69525022977126316E+00  0.11921748427544359E+01  0.86102906784194643E-02  0.12007851334328554E+01
  0.79999999999996729E+00  0.69191593008538133E+00  0.10618605212301487E-01  0.70253453529768284E+00  0.11989149338389549E+01  0.11009709084762533E-01  0.12099246429237174E+01
  0.84999999999996179E+00  0.70016877147393530E+00  0.86825874191897093E-02  0.70885135889312501E+00  0.12042663025406184E+01  0.13109026441697215E-01  0.12173753289823157E+01
  0.89999999999995628E+00  0.70704700373475826E+00  0.69657923653677909E-02  0.71401279610012602E+00  0.12080152151946690E+01  0.14950939453209347E-01  0.12229661546478783E+01
  0.94999999999995077E+00  0.71296332185944089E+00  0.54518750926645723E-02  0.71841519695210543E+00  0.12103529296252971E+01  0.16573005203080433E-01  0.12269259348283774E+01
  0.99999999999994527E+00  0.72003212338063394E+00  0.41814866690463044E-02  0.72421361004968021E+00  0.12129049407531780E+01  0.18015720188000683E-01  0.12309206609411787E+01
  0.10499999999999399E+01  0.72970200139466268E+00  0.31851811302679887E-02  0.73288718252493068E+00  0.12168449311048024E+01  0.19295047975573937E-01  0.12361399790803764E+01
  0.10999999999999344E+01  0.74075425843091569E+00  0.24092738658324660E-02  0.74316353229674814E+00  0.12212766434777504E+01  0.20403698235786555E-01  0.12416803417135369E+01
  0.11499999999999289E+01  0.75151465651935823E+00  0.17763928044321545E-02  0.75329104932379043E+00  0.12249742419028726E+01  0.21348735578217044E-01  0.12463229774810898E+01
  0.11999999999999234E+01  0.76133602594194749E+00  0.12380449105636048E-02  0.76257407085251105E+00  0.12275110036817993E+01  0.22158067897917421E-01  0.12496690715797167E+01
  0.12499999999999178E+01  0.77014755228602805E+00  0.76610546464954497E-03  0.77091365775067755E+00  0.12288804714675066E+01  0.22863637257856617E-01  0.12517441087253631E+01
  0.12999999999999123E+01  0.77799696339923130E+00  0.34232395874071947E-03  0.77833928735797198E+00  0.12291422097914912E+01  0.23489820119256186E-01  0.12526320299107474E+01
