                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.36478003585909171E+01  0.16999726533358408E+01  0.53477730119267584E+01  0.35580813306103098E+01 -0.10957001533528477E+01  0.24623811772574622E+01
  0.99999999999999672E-02  0.25680346944685737E+01  0.11522883306104539E+01  0.37203230250790273E+01  0.25812442430164468E+01 -0.75842702532831352E+00  0.18228172176881334E+01
  0.14999999999999937E-01  0.21251467931958206E+01  0.96270148159351887E+00  0.30878482747893394E+01  0.21789345755949516E+01 -0.64318522985201221E+00  0.15357493457429394E+01
  0.20000000000000059E-01  0.18663327708325523E+01  0.85065400571122063E+00  0.27169867765437727E+01  0.19427553174991645E+01 -0.57369749225472999E+00  0.13690578252444345E+01
  0.25000000000000203E-01  0.16916749574302594E+01  0.77172999274604237E+00  0.24634049501763018E+01  0.17827788262730868E+01 -0.52400464413658299E+00  0.12587741821365039E+01
  0.30000000000000346E-01  0.15645431491024704E+01  0.71190660964672225E+00  0.22764497587491928E+01  0.16660610395897533E+01 -0.48583744202271290E+00  0.11802235975670403E+01
  0.35000000000000489E-01  0.14673776105711624E+01  0.66455141040587884E+00  0.21319290209770414E+01  0.15767367675369814E+01 -0.45524293896351731E+00  0.11214938285734641E+01
  0.40000000000000632E-01  0.13904648619414048E+01  0.62588201833585189E+00  0.20163468802772568E+01  0.15059833910090166E+01 -0.42995749807575351E+00  0.10760258929332631E+01
  0.45000000000000775E-01  0.13279405081387583E+01  0.59353571553937146E+00  0.19214762236781298E+01  0.14484514544682832E+01 -0.40856217195378602E+00  0.10398892825144972E+01
  0.50000000000000919E-01  0.12760387849190005E+01  0.56595180031254599E+00  0.18419905852315464E+01  0.14006946954921626E+01 -0.39011561625552821E+00  0.10105790792366345E+01
  0.55000000000001062E-01  0.12322239965980928E+01  0.54205561634383470E+00  0.17742796129419274E+01  0.13603869299076974E+01 -0.37396646871379002E+00  0.98642046119390736E+00
  0.60000000000001205E-01  0.11947221119898159E+01  0.52108170645188834E+00  0.17158038184417044E+01  0.13258978047219836E+01 -0.35964844970211185E+00  0.96624935501987175E+00
  0.65000000000001001E-01  0.11622520434403165E+01  0.50246905517382634E+00  0.16647210986141427E+01  0.12960484818316689E+01 -0.34681817338569609E+00  0.94923030844597278E+00
  0.70000000000000451E-01  0.11338636983141885E+01  0.48579631436066933E+00  0.16196600126748579E+01  0.12699639147655308E+01 -0.33521659220304323E+00  0.93474732256248760E+00
  0.74999999999999900E-01  0.11088363019699345E+01  0.47074029022739533E+00  0.15795765921973299E+01  0.12469798419737088E+01 -0.32464418999547456E+00  0.92233565197823419E+00
  0.79999999999999349E-01  0.10866122921597718E+01  0.45704849551434040E+00  0.15436607876741122E+01  0.12265821785484667E+01 -0.31494450649812838E+00  0.91163767205033830E+00
  0.84999999999998799E-01  0.10667530158641958E+01  0.44452049417960510E+00  0.15112735100438008E+01  0.12083663256040136E+01 -0.30599289014646691E+00  0.90237343545754667E+00
  0.89999999999998248E-01  0.10489082361157300E+01  0.43299490771573274E+00  0.14819031438314627E+01  0.11920091291514692E+01 -0.29768863332323553E+00  0.89432049582823359E+00
  0.94999999999997697E-01  0.10327946451609584E+01  0.42234016535407309E+00  0.14551348105150315E+01  0.11772491060506538E+01 -0.28994935497396751E+00  0.88729975107668624E+00
  0.99999999999997147E-01  0.10181804058005417E+01  0.41244779013177341E+00  0.14306281959323150E+01  0.11638722117840707E+01 -0.28270691189585129E+00  0.88116529988821946E+00
  0.10499999999999660E+00  0.10048738231447216E+01  0.40322744017289414E+00  0.14081012633176158E+01  0.11517014090947917E+01 -0.27590437175305932E+00  0.87579703734173231E+00
  0.10999999999999605E+00  0.99271490596803169E+00  0.39460318879677386E+00  0.13873180947648056E+01  0.11405888969013451E+01 -0.26949373743027588E+00  0.87109515947106919E+00
  0.11499999999999549E+00  0.98156898786500901E+00  0.38651069450889275E+00  0.13680796823739017E+01  0.11304102357587860E+01 -0.26343421215978191E+00  0.86697602359900405E+00
  0.11999999999999494E+00  0.97132184177121905E+00  0.37889502044940060E+00  0.13502168622206197E+01  0.11210598481736318E+01 -0.25769085993300717E+00  0.86336898824062458E+00
  0.12499999999999439E+00  0.96187589285875008E+00  0.37170893469125443E+00  0.13335848275500046E+01  0.11124475299318408E+01 -0.25223355898015726E+00  0.86021397095168362E+00
  0.12999999999999384E+00  0.95314725128766875E+00  0.36491157123066731E+00  0.13180588225183361E+01  0.11044957159531841E+01 -0.24703617539466469E+00  0.85745954055851936E+00
  0.13499999999999329E+00  0.94506336354681053E+00  0.35846736478213775E+00  0.13035307283289483E+01  0.10971373153299329E+01 -0.24207590413548591E+00  0.85506141119444701E+00
  0.13999999999999274E+00  0.93756113635312732E+00  0.35234519570755224E+00  0.12899063320606796E+01  0.10903139812667306E+01 -0.23733273871886063E+00  0.85298124254787000E+00
  0.14499999999999219E+00  0.93058542498093466E+00  0.34651769785229575E+00  0.12771031228332304E+01  0.10839747164167275E+01 -0.23278904088352120E+00  0.85118567553320634E+00
  0.14999999999999164E+00  0.92408780571005911E+00  0.34096069386514677E+00  0.12650484995752058E+01  0.10780747397762938E+01 -0.22842918866952214E+00  0.84964555110677165E+00
  0.15499999999999109E+00  0.91802557117640704E+00  0.33565273115695121E+00  0.12536783023333582E+01  0.10725745589158373E+01 -0.22423928654960754E+00  0.84833527236622974E+00
  0.15999999999999054E+00  0.91236090282770366E+00  0.33057469795880801E+00  0.12429356007865118E+01  0.10674392053694586E+01 -0.22020692507294459E+00  0.84723228029651398E+00
  0.16499999999998999E+00  0.90706018436419111E+00  0.32570950362341489E+00  0.12327696879876060E+01  0.10626376000316107E+01 -0.21632098031939312E+00  0.84631661971221761E+00
  0.16999999999998944E+00  0.90209342899054334E+00  0.32104181082576538E+00  0.12231352398163087E+01  0.10581420235196521E+01 -0.21257144559333271E+00  0.84557057792631940E+00
  0.17499999999998889E+00  0.89743379869818685E+00  0.31655780997724769E+00  0.12139916086754345E+01  0.10539276715005108E+01 -0.20894928940056479E+00  0.84497838209994602E+00
  0.17999999999998834E+00  0.89305719878606271E+00  0.31224502819587463E+00  0.12053022269819373E+01  0.10499722794857300E+01 -0.20544633498670947E+00  0.84452594449902052E+00
  0.18499999999998779E+00  0.88894193381359199E+00  0.30809216673615758E+00  0.11970341005497496E+01  0.10462558043815360E+01 -0.20205515766771356E+00  0.84420064671382244E+00
  0.18999999999998723E+00  0.88506841469940045E+00  0.30408896199196156E+00  0.11891573766913619E+01  0.10427601533099404E+01 -0.19876899692333647E+00  0.84399115638660394E+00
  0.19499999999998668E+00  0.88141890796492395E+00  0.30022606613056407E+00  0.11816449740954880E+01  0.10394689514236093E+01 -0.19558168080424140E+00  0.84388727061936786E+00
  0.19999999999998613E+00  0.87797732020360253E+00  0.29649494415871436E+00  0.11744722643623169E+01  0.10363673422691619E+01 -0.19248756066037531E+00  0.84387978160878663E+00
  0.20499999999998558E+00  0.87472901221041266E+00  0.29288778480956845E+00  0.11676167970199811E+01  0.10334418156345122E+01 -0.18948145456125703E+00  0.84396036107325512E+00
  0.20999999999998503E+00  0.87166063799866389E+00  0.28939742310744060E+00  0.11610580611061045E+01  0.10306800583941784E+01 -0.18655859806871536E+00  0.84412146032546309E+00
  0.21499999999998448E+00  0.86876000487612937E+00  0.28601727284225958E+00  0.11547772777183889E+01  0.10280708248760726E+01 -0.18371460125506317E+00  0.84435622362100937E+00
