                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.54816006994871588E-01  0.16506271085620022E+00  0.21987871785107183E+00 -0.19474858928118163E+00  0.21129239723896041E-01 -0.17361934955728558E+00
  0.10000000000000007E+00  0.50371774774347233E-01  0.14155382992661963E+00  0.19192560470096687E+00 -0.19234342959390563E+00  0.18317086408274109E-01 -0.17402634318563151E+00
  0.15000000000000011E+00  0.47209422359288655E-01  0.12392387686190057E+00  0.17113329922118922E+00 -0.18739022520801590E+00  0.16116621720700282E-01 -0.17127360348731563E+00
  0.20000000000000015E+00  0.45939787145025120E-01  0.11011117370561721E+00  0.15605096085064232E+00 -0.18924877574146654E+00  0.14349489340438396E-01 -0.17489928640102814E+00
  0.25000000000000017E+00  0.45570192563558862E-01  0.99054779798861417E-01  0.14462497236242028E+00 -0.19448969400384616E+00  0.12932339716752179E-01 -0.18155735428709399E+00
  0.30000000000000021E+00  0.45825008008729802E-01  0.90110078240105529E-01  0.13593508624883532E+00 -0.20077692000026531E+00  0.11769533776369103E-01 -0.18900738622389621E+00
  0.35000000000000026E+00  0.46414227684971776E-01  0.82753647217241641E-01  0.12916787490221343E+00 -0.20584459456266224E+00  0.10805070984463115E-01 -0.19503952357819912E+00
  0.40000000000000030E+00  0.46785248303641766E-01  0.76641693968949404E-01  0.12342694227259117E+00 -0.20893314502470597E+00  0.10004822706278085E-01 -0.19892832231842789E+00
  0.45000000000000034E+00  0.46961068490349957E-01  0.71524035198307870E-01  0.11848510368865783E+00 -0.21176726238948160E+00  0.93338433783978665E-02 -0.20243341901108372E+00
  0.50000000000000033E+00  0.47367835179733093E-01  0.67201964544096049E-01  0.11456979972382914E+00 -0.21587244086832535E+00  0.87509920464950292E-02 -0.20712144882183031E+00
  0.54999999999999483E+00  0.48071013721107170E-01  0.63514086961222738E-01  0.11158510068232991E+00 -0.22099215163778213E+00  0.82330792195735407E-02 -0.21275907241820860E+00
  0.59999999999998932E+00  0.48762955563572262E-01  0.60332227917512617E-01  0.10909518348108488E+00 -0.22568828875439351E+00  0.77770444157654788E-02 -0.21791124433862802E+00
  0.64999999999998381E+00  0.49343423180480017E-01  0.57566634240165650E-01  0.10691005742064566E+00 -0.22963847389485281E+00  0.73791666246771212E-02 -0.22225930727017570E+00
  0.69999999999997831E+00  0.49891731231552078E-01  0.55149524127771521E-01  0.10504125535932360E+00 -0.23347950193611272E+00  0.70277685422364851E-02 -0.22645173339387623E+00
  0.74999999999997280E+00  0.50446600522906136E-01  0.53019625744961399E-01  0.10346622626786753E+00 -0.23736941112293827E+00  0.67112045647608415E-02 -0.23065820655817743E+00
  0.79999999999996729E+00  0.50963158905436290E-01  0.51122084768549909E-01  0.10208524367398619E+00 -0.24093829290439581E+00  0.64247646705863914E-02 -0.23451352823380942E+00
  0.84999999999996179E+00  0.51460065161149877E-01  0.49416201469810385E-01  0.10087626663096026E+00 -0.24440747293266366E+00  0.61635197517037306E-02 -0.23824395318095992E+00
  0.89999999999995628E+00  0.52020803533461654E-01  0.47876172221779811E-01  0.99896975755241466E-01 -0.24835245477863735E+00  0.59209909687001532E-02 -0.24243146380993719E+00
  0.94999999999995077E+00  0.52657376266486339E-01  0.46483788496359570E-01  0.99141164762845901E-01 -0.25280563892729413E+00  0.56962424993588483E-02 -0.24710939642793528E+00
  0.99999999999994527E+00  0.53324902809851429E-01  0.45222634323488102E-01  0.98547537133339524E-01 -0.25745610395008833E+00  0.54900655993121352E-02 -0.25196603835077619E+00
