                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.71751986407019727E-01  0.28470580883196889E+00  0.35645779523898863E+00 -0.20892543423037327E+00  0.36728783858773949E-01 -0.17219665037159931E+00
  0.10000000000000007E+00  0.63761813337886039E-01  0.21925580287084576E+00  0.28301761620873178E+00 -0.19777988881756808E+00  0.28497641925461174E-01 -0.16928224689210691E+00
  0.15000000000000011E+00  0.60354591132447628E-01  0.17768865909982631E+00  0.23804325023227393E+00 -0.19400865766826783E+00  0.22951343139064741E-01 -0.17105731452920309E+00
  0.20000000000000015E+00  0.59252308645512043E-01  0.14973874114617935E+00  0.20899104979169139E+00 -0.19594917555393265E+00  0.19089723403181300E-01 -0.17685945215075136E+00
  0.25000000000000017E+00  0.59108652808160307E-01  0.13017788067108949E+00  0.18928653347924979E+00 -0.20022037584807331E+00  0.16345726817753380E-01 -0.18387464903031994E+00
  0.30000000000000021E+00  0.59614919016925172E-01  0.11602184972233011E+00  0.17563676873925527E+00 -0.20590793464806684E+00  0.14311894170933134E-01 -0.19159604047713369E+00
  0.35000000000000026E+00  0.60394677746981359E-01  0.10544517737171204E+00  0.16583985511869340E+00 -0.21150532648540113E+00  0.12760618368177547E-01 -0.19874470811722358E+00
  0.40000000000000030E+00  0.61091291484228191E-01  0.97321426584929496E-01  0.15841271806915769E+00 -0.21606879088370926E+00  0.11571151402737501E-01 -0.20449763948097174E+00
  0.45000000000000034E+00  0.61730889858136129E-01  0.90918803956350894E-01  0.15264969381448701E+00 -0.22026475064586434E+00  0.10641803701453009E-01 -0.20962294694441133E+00
  0.50000000000000033E+00  0.62453045381823384E-01  0.85750805666470503E-01  0.14820385104829389E+00 -0.22480255188911349E+00  0.98850366820932931E-02 -0.21491751520702021E+00
  0.54999999999999483E+00  0.63236092037504174E-01  0.81487066974669259E-01  0.14472315901217342E+00 -0.22953685884301314E+00  0.92493422228464676E-02 -0.22028751662016668E+00
  0.59999999999998932E+00  0.64002517093119674E-01  0.77901091225733118E-01  0.14190360831885279E+00 -0.23411914211949608E+00  0.87104308267897772E-02 -0.22540871129270632E+00
  0.64999999999998381E+00  0.64747965276532801E-01  0.74838141467435934E-01  0.13958610674396874E+00 -0.23855367960102719E+00  0.82497896260277613E-02 -0.23030388997499943E+00
  0.69999999999997831E+00  0.65499029527293057E-01  0.72186685954154589E-01  0.13768571548144765E+00 -0.24299938456995240E+00  0.78487752701763818E-02 -0.23515060929977602E+00
