                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.23090597957773684E+01  0.20540475813243071E+01  0.43631073771016755E+01 -0.31382562051756095E+01  0.94922786707253604E+00 -0.21890283381030735E+01
  0.99999999999999672E-02  0.16263170077761946E+01  0.13967909329692993E+01  0.30231079407454939E+01 -0.22202653311532816E+01  0.63067122676346055E+00 -0.15895941043898212E+01
  0.14999999999999937E-01  0.13487049606160162E+01  0.11665600441750315E+01  0.25152650047910479E+01 -0.18444534033052533E+01  0.52314030383863508E+00 -0.13213130994666182E+01
  0.20000000000000059E-01  0.11852365528365854E+01  0.10290357936337218E+01  0.22142723464703069E+01 -0.16232199211467391E+01  0.45894616472517452E+00 -0.11642737564215646E+01
  0.25000000000000203E-01  0.10743323578655197E+01  0.93185955674743659E+00  0.20061919146129563E+01 -0.14731110031172963E+01  0.41315059107853058E+00 -0.10599604120387656E+01
  0.30000000000000346E-01  0.99348205393193068E+00  0.85816660767336395E+00  0.18516486616052945E+01 -0.13636356935557279E+01  0.37806238145507581E+00 -0.98557331210065202E+00
  0.35000000000000489E-01  0.93175317664754953E+00  0.79987252632131756E+00  0.17316257029688671E+01 -0.12800167271406486E+01  0.35005036595621869E+00 -0.92996636118442999E+00
  0.40000000000000632E-01  0.88301406602217680E+00  0.75232943163745891E+00  0.16353434976596357E+01 -0.12139721816137619E+01  0.32702261864652099E+00 -0.88694956296724081E+00
  0.45000000000000775E-01  0.84352446629172628E+00  0.71261938242842338E+00  0.15561438487201498E+01 -0.11604494000085284E+01  0.30765594347542935E+00 -0.85279345653309901E+00
  0.50000000000000919E-01  0.81086651026607592E+00  0.67880911466215743E+00  0.14896756249282332E+01 -0.11161804563474262E+01  0.29106643029033685E+00 -0.82511402605708939E+00
  0.55000000000001062E-01  0.78340586177159388E+00  0.64956527127535235E+00  0.14329711330469461E+01 -0.10789551311644354E+01  0.27663975258588158E+00 -0.80231537857855384E+00
  0.60000000000001205E-01  0.75999708415364386E+00  0.62393750836347739E+00  0.13839345925171211E+01 -0.10472235265941969E+01  0.26393502195902552E+00 -0.78328850463517141E+00
  0.65000000000001001E-01  0.73981274671837438E+00  0.60122931144804015E+00  0.13410420581664146E+01 -0.10198655000999144E+01  0.25262713336682363E+00 -0.76723836673309076E+00
  0.70000000000000451E-01  0.72223957039246767E+00  0.58091779033820201E+00  0.13031573607306697E+01 -0.99605046576464573E+00  0.24247071853242222E+00 -0.75357974723222354E+00
  0.74999999999999900E-01  0.70681283124211092E+00  0.56260212753262129E+00  0.12694149587747323E+01 -0.97514878825706830E+00  0.23327681636190839E+00 -0.74187197189515985E+00
  0.79999999999999349E-01  0.69317354301220868E+00  0.54596942973465779E+00  0.12391429727468664E+01 -0.95667391524433731E+00  0.22489731535624918E+00 -0.73177659988808808E+00
  0.84999999999998799E-01  0.68103969747810000E+00  0.53077149623429254E+00  0.12118111937123925E+01 -0.94024349235694815E+00  0.21721430310405337E+00 -0.72302918925289483E+00
