                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.97113592822021477E-01  0.28548680901913487E+00  0.38260040184115635E+00  0.37693696061259430E+00 -0.44015554192084000E-01  0.33292140642051027E+00
  0.10000000000000007E+00  0.89628739948352312E-01  0.22006631801882670E+00  0.30969505796717900E+00  0.37648348430741257E+00 -0.32567929692636319E-01  0.34391555461477624E+00
  0.15000000000000011E+00  0.86326342058157771E-01  0.17890401664988606E+00  0.26523035870804385E+00  0.38299168788804350E+00 -0.24871013902698202E-01  0.35812067398534531E+00
  0.20000000000000015E+00  0.84065899533178667E-01  0.15147382341771579E+00  0.23553972295089445E+00  0.38977803557260965E+00 -0.19588494916950274E-01  0.37018954065565940E+00
  0.25000000000000017E+00  0.82345611256600240E-01  0.13245089480394970E+00  0.21479650606054995E+00  0.39490917947470638E+00 -0.15924088158977976E-01  0.37898509131572838E+00
  0.30000000000000021E+00  0.81901451914211373E-01  0.11873577320124167E+00  0.20063722511545304E+00  0.39979498551634585E+00 -0.13206068245616414E-01  0.38658891727072942E+00
  0.35000000000000026E+00  0.81792737685024680E-01  0.10843356616500556E+00  0.19022630385003025E+00  0.40433835421780451E+00 -0.11117317096875476E-01  0.39322103712092904E+00
  0.40000000000000030E+00  0.81464543715119672E-01  0.10049371616335641E+00  0.18195825987847608E+00  0.40826084296751430E+00 -0.94990990457440548E-02  0.39876174392177027E+00
  0.45000000000000034E+00  0.81100055722515454E-01  0.94257614768568046E-01  0.17535767049108350E+00  0.41178804095278904E+00 -0.82198235312515334E-02  0.40356821742153748E+00
  0.50000000000000033E+00  0.81029404109925207E-01  0.89244835924380150E-01  0.17027424003430536E+00  0.41555473721693015E+00 -0.71558686595890441E-02  0.40839886855734109E+00
  0.54999999999999483E+00  0.81200191665704705E-01  0.85092704646740111E-01  0.16629289631244482E+00  0.41945706451145570E+00 -0.62251311451468963E-02  0.41323193336630881E+00
