                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.85876624583065442E+00  0.70994322880820504E+00  0.15687094746388595E+01 -0.16057307615722378E+01  0.34675739209520084E+00 -0.12589733694770371E+01
  0.99999999999999672E-02  0.67787544249498644E+00  0.57625634165120498E+00  0.12541317841461914E+01 -0.13056861263213750E+01  0.28206886569459350E+00 -0.10236172606267815E+01
  0.14999999999999937E-01  0.59167209047018932E+00  0.47609162372562469E+00  0.10677637141958141E+01 -0.11667837632083509E+01  0.22963523020815829E+00 -0.93714853300019252E+00
  0.20000000000000059E-01  0.53206210331040382E+00  0.40405690787074833E+00  0.93611901118115215E+00 -0.10738484050641450E+01  0.19161170036356331E+00 -0.88223670470058169E+00
  0.25000000000000203E-01  0.49134182322750886E+00  0.35143468613438550E+00  0.84277650936189441E+00 -0.10105481391163045E+01  0.16340675462076387E+00 -0.84714138449554066E+00
  0.30000000000000346E-01  0.46766338563642984E+00  0.31140399297290117E+00  0.77906737860933095E+00 -0.97266918161150562E+00  0.14126692858939147E+00 -0.83140225302211412E+00
  0.35000000000000489E-01  0.45576865621143592E+00  0.28006655825418220E+00  0.73583521446561817E+00 -0.95205189467185936E+00  0.12338583887698906E+00 -0.82866605579487029E+00
  0.40000000000000632E-01  0.45044916605592683E+00  0.25519810429680800E+00  0.70564727035273478E+00 -0.94104463326013754E+00  0.10887818038108206E+00 -0.83216645287905544E+00
  0.45000000000000775E-01  0.44800948495660758E+00  0.23526715712041030E+00  0.68327664207701788E+00 -0.93436434558756598E+00  0.97141108452354699E-01 -0.83722323713521130E+00
  0.50000000000000919E-01  0.44645509936546818E+00  0.21910782674542623E+00  0.66556292611089440E+00 -0.92921010612771249E+00  0.87643022043832258E-01 -0.84156708408388026E+00
  0.55000000000001062E-01  0.44512307215220864E+00  0.20581355677550553E+00  0.65093662892771420E+00 -0.92466666071827031E+00  0.79886557653590012E-01 -0.84478010306468032E+00
  0.60000000000001205E-01  0.44394722583924207E+00  0.19468745653970168E+00  0.63863468237894372E+00 -0.92064367172912920E+00  0.73445483258043384E-01 -0.84719818847108586E+00
  0.65000000000001001E-01  0.44296691034248059E+00  0.18520938944342863E+00  0.62817629978590928E+00 -0.91717727639317281E+00  0.67990661984317594E-01 -0.84918661440885523E+00
  0.70000000000000451E-01  0.44218303691483840E+00  0.17700115211216391E+00  0.61918418902700234E+00 -0.91422638815246871E+00  0.63284438083511724E-01 -0.85094195006895701E+00
  0.74999999999999900E-01  0.44155562937709109E+00  0.16978931704951236E+00  0.61134494642660342E+00 -0.91167751518363371E+00  0.59160087315320187E-01 -0.85251742786831353E+00
  0.79999999999999349E-01  0.44103986546045693E+00  0.16337391922161779E+00  0.60441378468207474E+00 -0.90940990241765229E+00  0.55499461565161320E-01 -0.85391044085249102E+00
  0.84999999999998799E-01  0.44062120972582364E+00  0.15760654115496545E+00  0.59822775088078906E+00 -0.90735622445431341E+00  0.52215281410528488E-01 -0.85514094304378496E+00
  0.89999999999998248E-01  0.44031467733391244E+00  0.15237491329329536E+00  0.59268959062720783E+00 -0.90550583333065993E+00  0.49240196164818659E-01 -0.85626563716584125E+00
  0.94999999999997697E-01  0.44013349638293597E+00  0.14759144684272885E+00  0.58772494322566482E+00 -0.90385979135889982E+00  0.46521171538977960E-01 -0.85733861981992188E+00
  0.99999999999997147E-01  0.44006405016900990E+00  0.14318565888149568E+00  0.58324970905050555E+00 -0.90239198450414371E+00  0.44016550818281090E-01 -0.85837543368586267E+00
  0.10499999999999660E+00  0.44006832857241585E+00  0.13910034542121691E+00  0.57916867399363281E+00 -0.90104790913664778E+00  0.41693972717574301E-01 -0.85935393641907343E+00
  0.10999999999999605E+00  0.44010461155025415E+00  0.13528988162470396E+00  0.57539449317495817E+00 -0.89976965541884035E+00  0.39528447858122033E-01 -0.86024120756071831E+00
  0.11499999999999549E+00  0.44014650135335109E+00  0.13171872457299649E+00  0.57186522592634759E+00 -0.89852019656961768E+00  0.37500477334776260E-01 -0.86101971923484144E+00
  0.11999999999999494E+00  0.44018911948408929E+00  0.12835924505890439E+00  0.56854836454299362E+00 -0.89729136485369210E+00  0.35594332256366455E-01 -0.86169703259732566E+00
  0.12499999999999439E+00  0.44024322938706140E+00  0.12518918809181331E+00  0.56543241747887474E+00 -0.89609597499477467E+00  0.33796718492107379E-01 -0.86229925650266726E+00
  0.12999999999999384E+00  0.44032413400124393E+00  0.12218952252848353E+00  0.56251365652972751E+00 -0.89495297509947225E+00  0.32096003971852791E-01 -0.86285697112761950E+00
