                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.56210886853969488E+00  0.88679571492243925E-01  0.65078844003193881E+00 -0.13609178675826274E+01  0.43033172460048577E-01 -0.13178846951225789E+01
  0.99999999999999672E-02  0.58854398688155107E+00  0.87459793788394052E-01  0.67600378066994515E+00 -0.14118161231617785E+01  0.43386896226651622E-01 -0.13684292269351268E+01
  0.14999999999999937E-01  0.51776833920402521E+00  0.84398743043951438E-01  0.60216708224797666E+00 -0.12884289668421027E+01  0.41430735286743001E-01 -0.12469982315553598E+01
  0.20000000000000059E-01  0.47050780230211120E+00  0.82044769466821724E-01  0.55255257176893291E+00 -0.12283435766504949E+01  0.40587804290588871E-01 -0.11877557723599059E+01
  0.25000000000000203E-01  0.40432479038451563E+00  0.81250506200433087E-01  0.48557529658494869E+00 -0.11367649666055839E+01  0.40872845380135719E-01 -0.10958921212254482E+01
  0.30000000000000346E-01  0.37691211028022564E+00  0.80001041982525598E-01  0.45691315226275125E+00 -0.10931956264290521E+01  0.40361765239577622E-01 -0.10528338611894745E+01
  0.35000000000000489E-01  0.38365492189019690E+00  0.78319814484313577E-01  0.46197473637451048E+00 -0.10988980280058536E+01  0.39463651546541273E-01 -0.10594343764593124E+01
  0.40000000000000632E-01  0.34816507185965373E+00  0.76791535057233587E-01  0.42495660691688730E+00 -0.10330223781036618E+01  0.38438385195656677E-01 -0.99458399290800514E+00
  0.45000000000000775E-01  0.34404524156878241E+00  0.75445816347008032E-01  0.41949105791579044E+00 -0.10191008884982755E+01  0.37596248046787337E-01 -0.98150464045148822E+00
  0.50000000000000919E-01  0.38050190161798303E+00  0.74107251373302416E-01  0.45460915299128546E+00 -0.10697125395365341E+01  0.36749411825120246E-01 -0.10329631277114140E+01
  0.55000000000001062E-01  0.38479692703670454E+00  0.72472826541068402E-01  0.45726975357777294E+00 -0.10700762864690734E+01  0.35712141816121395E-01 -0.10343641446529519E+01
  0.60000000000001205E-01  0.37964268523134492E+00  0.70908061096197517E-01  0.45055074632754244E+00 -0.10604211082100992E+01  0.34883916471846764E-01 -0.10255371917382523E+01
  0.65000000000001001E-01  0.39273896892077015E+00  0.69589020681580821E-01  0.46232798960235100E+00 -0.10795856013500926E+01  0.34219949483985823E-01 -0.10453656518661067E+01
  0.70000000000000451E-01  0.39305579676518926E+00  0.68365994870711488E-01  0.46142179163590075E+00 -0.10772124406200605E+01  0.33473551905130738E-01 -0.10437388887149297E+01
  0.74999999999999900E-01  0.39122065435625125E+00  0.67174798662407623E-01  0.45839545301865886E+00 -0.10743018762403793E+01  0.32807171979225697E-01 -0.10414947042611535E+01
  0.79999999999999349E-01  0.37569280336922151E+00  0.66242513080676399E-01  0.44193531644989792E+00 -0.10504386831362034E+01  0.32288038619021457E-01 -0.10181506445171820E+01
  0.84999999999998799E-01  0.36248017170808478E+00  0.65477554011113284E-01  0.42795772571919805E+00 -0.10296448612143774E+01  0.31865503958244126E-01 -0.99777935725613320E+00
  0.89999999999998248E-01  0.34967864553414718E+00  0.64685005198339127E-01  0.41436365073248632E+00 -0.10106802936056070E+01  0.31428198237746723E-01 -0.97925209536786029E+00
  0.94999999999997697E-01  0.34186133459716755E+00  0.63805614806860964E-01  0.40566694940402853E+00 -0.10005868916934721E+01  0.30956226032802479E-01 -0.96963066566066969E+00
  0.99999999999997147E-01  0.33597324844588189E+00  0.62972676122172916E-01  0.39894592456805478E+00 -0.99303845822086956E+00  0.30459663090341944E-01 -0.96257879513052758E+00
  0.10499999999999660E+00  0.33489595618764306E+00  0.62176319904012241E-01  0.39707227609165530E+00 -0.99204268705739662E+00  0.29961638775619640E-01 -0.96208104828177698E+00
  0.10999999999999605E+00  0.32718174803313127E+00  0.61394966540797527E-01  0.38857671457392878E+00 -0.98174313193427443E+00  0.29502014400589669E-01 -0.95224111753368479E+00
  0.11499999999999549E+00  0.31323091809260434E+00  0.60616546968424653E-01  0.37384746506102901E+00 -0.96336536844700305E+00  0.29067287093047019E-01 -0.93429808135395598E+00
  0.11999999999999494E+00  0.30409310409745305E+00  0.59931454259349384E-01  0.36402455835680242E+00 -0.95295799232148670E+00  0.28676600974220132E-01 -0.92428139134726661E+00
  0.12499999999999439E+00  0.30443759687203931E+00  0.59363209911165074E-01  0.36380080678320437E+00 -0.95663902232155995E+00  0.28302356658495370E-01 -0.92833666566306461E+00
  0.12999999999999384E+00  0.30671214847522704E+00  0.58773573324733597E-01  0.36548572179996064E+00 -0.96329573153952508E+00  0.27919039776974700E-01 -0.93537669176255034E+00
  0.13499999999999329E+00  0.30278514839667975E+00  0.58098523205780024E-01  0.36088367160245977E+00 -0.96098604631159090E+00  0.27514654565156952E-01 -0.93347139174643390E+00
  0.13999999999999274E+00  0.29690272330569889E+00  0.57386939929561620E-01  0.35428966323526051E+00 -0.95576979278780583E+00  0.27099525568573989E-01 -0.92867026721923185E+00
  0.14499999999999219E+00  0.29198594696957947E+00  0.56691642937089864E-01  0.34867758990666931E+00 -0.95192112059688183E+00  0.26702695415463818E-01 -0.92521842518141806E+00
  0.14999999999999164E+00  0.28941252165718651E+00  0.56076238571623929E-01  0.34548876022881042E+00 -0.95114035443792488E+00  0.26349449241179924E-01 -0.92479090519674501E+00
  0.15499999999999109E+00  0.28892422788711736E+00  0.55538540233021058E-01  0.34446276812013843E+00 -0.95298200095191610E+00  0.26018469882333497E-01 -0.92696353106958262E+00
  0.15999999999999054E+00  0.29051983111441804E+00  0.55037360664671679E-01  0.34555719177908972E+00 -0.95766233456290273E+00  0.25690908860741518E-01 -0.93197142570216118E+00
  0.16499999999998999E+00  0.29370954249821168E+00  0.54543833059256461E-01  0.34825337555746816E+00 -0.96458631404771655E+00  0.25356044514936511E-01 -0.93923026953277999E+00
