                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.19140721620666673E+00  0.89615262879013502E+00  0.10875598449968018E+01  0.48295798986377553E+00 -0.12302223656612407E+00  0.35993575329765148E+00
  0.10000000000000007E+00  0.15044604982830004E+00  0.64642775655792029E+00  0.79687380638622030E+00  0.40575354692392190E+00 -0.85952658763487594E-01  0.31980088816043428E+00
  0.15000000000000011E+00  0.13541959616201918E+00  0.54550329239775863E+00  0.68092288855977778E+00  0.38129815835589204E+00 -0.69719789811966179E-01  0.31157836854392584E+00
  0.20000000000000015E+00  0.12801581019612007E+00  0.48604379716703161E+00  0.61405960736315168E+00  0.37135119830190372E+00 -0.59546235394263805E-01  0.31180496290763993E+00
  0.25000000000000017E+00  0.12392204664402985E+00  0.44568349904144183E+00  0.56960554568547173E+00  0.36736310962499785E+00 -0.52255019997225947E-01  0.31510808962777193E+00
  0.30000000000000021E+00  0.12151868422024216E+00  0.41609351738303363E+00  0.53761220160327583E+00  0.36616882342067253E+00 -0.46650829995379797E-01  0.31951799342529275E+00
  0.35000000000000026E+00  0.12006533685999642E+00  0.39330095454868619E+00  0.51336629140868262E+00  0.36635762149565637E+00 -0.42150754910222070E-01  0.32420686658543429E+00
  0.40000000000000030E+00  0.11917828573490494E+00  0.37512900761099433E+00  0.49430729334589929E+00  0.36722822193442206E+00 -0.38427611517742682E-01  0.32880061041667941E+00
  0.45000000000000034E+00  0.11863988167377956E+00  0.36027017836110742E+00  0.47891006003488701E+00  0.36840184889483057E+00 -0.35281038900141816E-01  0.33312080999468874E+00
  0.50000000000000033E+00  0.11831813676177011E+00  0.34788517791343293E+00  0.46620331467520304E+00  0.36966156308241960E+00 -0.32580386705116621E-01  0.33708117637730295E+00
  0.54999999999999483E+00  0.11812915048666439E+00  0.33740742311710892E+00  0.45553657360377331E+00  0.37087921943760155E+00 -0.30236022050153466E-01  0.34064319738744808E+00
  0.59999999999998932E+00  0.11801804418891118E+00  0.32843899351282679E+00  0.44645703770173795E+00  0.37197937084547139E+00 -0.28183657371955773E-01  0.34379571347351562E+00
  0.64999999999998381E+00  0.11794831279040119E+00  0.32069122387028470E+00  0.43863953666068589E+00  0.37291933392219268E+00 -0.26375437227084436E-01  0.34654389669510821E+00
  0.69999999999997831E+00  0.11789532346675090E+00  0.31394877317293474E+00  0.43184409663968565E+00  0.37367683663154128E+00 -0.24774730658973364E-01  0.34890210597256793E+00
