                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.84113252368072289E+00  0.11600048487586914E+00  0.95713300855659200E+00  0.13106192449404246E+01 -0.78152713829134884E-01  0.12324665311112897E+01
  0.10000000000000007E+00  0.64866876541619800E+00  0.93292546559113176E-01  0.74196131197531123E+00  0.11466567066937241E+01 -0.66919664269977100E-01  0.10797370424237469E+01
  0.15000000000000011E+00  0.60957480225784577E+00  0.75925693273193498E-01  0.68550049553103931E+00  0.11244217264996232E+01 -0.54726956313375270E-01  0.10696947701862480E+01
  0.20000000000000015E+00  0.62226625731817720E+00  0.62534794731855400E-01  0.68480105205003261E+00  0.11433667246530845E+01 -0.43452993649773425E-01  0.10999137310033111E+01
  0.25000000000000017E+00  0.59199777826647748E+00  0.50846321791510524E-01  0.64284410005798798E+00  0.11264539587024163E+01 -0.34066356061661064E-01  0.10923876026407553E+01
  0.30000000000000021E+00  0.58149850687271298E+00  0.42276112006297453E-01  0.62377461887901042E+00  0.11280807131619326E+01 -0.27985227038768941E-01  0.11000954861231635E+01
  0.35000000000000026E+00  0.59622095360987082E+00  0.35899735840439227E-01  0.63212068945031008E+00  0.11457366362993342E+01 -0.22866801453892398E-01  0.11228698348454418E+01
  0.40000000000000030E+00  0.60564873099375838E+00  0.29600236829435529E-01  0.63524896782319396E+00  0.11575091145350527E+01 -0.17382565764112061E-01  0.11401265487709407E+01
  0.45000000000000034E+00  0.61130737900976828E+00  0.23688316889662223E-01  0.63499569589943050E+00  0.11665742384365236E+01 -0.12109606400146463E-01  0.11544646320363772E+01
  0.50000000000000033E+00  0.61498839828600482E+00  0.18713375461162758E-01  0.63370177374716763E+00  0.11733571168651327E+01 -0.77476144385689571E-02  0.11656095024265638E+01
  0.54999999999999483E+00  0.62008460902246976E+00  0.14749566633925558E-01  0.63483417565639533E+00  0.11797140053716730E+01 -0.42089767331940043E-02  0.11755050286384789E+01
  0.59999999999998932E+00  0.62597325682764093E+00  0.11600177454892113E-01  0.63757343428253299E+00  0.11853798663102260E+01 -0.13412359100448735E-02  0.11840386304001811E+01
  0.64999999999998381E+00  0.63239244732275723E+00  0.90195276008315835E-02  0.64141197492358881E+00  0.11904632112252180E+01  0.11293382109016324E-02  0.11915925494361197E+01
  0.69999999999997831E+00  0.64011704271602754E+00  0.68342588259684206E-02  0.64695130154199598E+00  0.11959787255368064E+01  0.33830589246965697E-02  0.11993617844615030E+01
  0.74999999999997280E+00  0.64876577321688400E+00  0.49371212027035510E-02  0.65370289441958751E+00  0.12018652017534375E+01  0.54426408094491938E-02  0.12073078425628867E+01
  0.79999999999996729E+00  0.65712221035745033E+00  0.32641891232999022E-02  0.66038639948075029E+00  0.12072502364516997E+01  0.72849741433250303E-02  0.12145352105950247E+01
  0.84999999999996179E+00  0.66477484782105534E+00  0.17836409201657357E-02  0.66655848874122103E+00  0.12119750204523148E+01  0.89037781968599097E-02  0.12208787986491747E+01
  0.89999999999995628E+00  0.66990313867205731E+00  0.53122228583728009E-03  0.67043436095789455E+00  0.12144937022263478E+01  0.10239046018706415E-01  0.12247327482450543E+01
  0.94999999999995077E+00  0.67175537583150779E+00 -0.44530189376920464E-03  0.67131007393773856E+00  0.12138678650801298E+01  0.11271703542555174E-01  0.12251395686226849E+01
  0.99999999999994527E+00  0.67709948507306306E+00 -0.11165142771363231E-02  0.67598297079592673E+00  0.12151915002695486E+01  0.12120164241052915E-01  0.12273116645106015E+01
  0.10499999999999399E+01  0.68887778712324432E+00 -0.15328698997930806E-02  0.68734491722345126E+00  0.12207324903375956E+01  0.12864183839440671E-01  0.12335966741770363E+01
  0.10999999999999344E+01  0.70250312871714449E+00 -0.17646409871938486E-02  0.70073848772995062E+00  0.12269145967241877E+01  0.13459703696203845E-01  0.12403743004203915E+01
  0.11499999999999289E+01  0.71413869315176459E+00 -0.18510508604120447E-02  0.71228764229135255E+00  0.12308109041164248E+01  0.13869270588222916E-01  0.12446801747046476E+01
  0.11999999999999234E+01  0.72304562506893078E+00 -0.18239146311243950E-02  0.72122171043780636E+00  0.12319527192130448E+01  0.14119140153089949E-01  0.12460718593661348E+01
  0.12499999999999178E+01  0.72994712540435946E+00 -0.17501924348860757E-02  0.72819693296947341E+00  0.12310538749116866E+01  0.14284011202626384E-01  0.12453378861143130E+01
  0.12999999999999123E+01  0.73613394066084792E+00 -0.17314736128947767E-02  0.73440246704795309E+00  0.12292958696349310E+01  0.14469515346522157E-01  0.12437653849814532E+01
  0.13499999999999068E+01  0.74232094332067833E+00 -0.18501444808413220E-02  0.74047079883983702E+00  0.12273097910724318E+01  0.14764739860096628E-01  0.12420745309325283E+01
  0.13999999999999013E+01  0.74838085419871692E+00 -0.21007413553308777E-02  0.74628011284338602E+00  0.12249530067180778E+01  0.15178695032078931E-01  0.12401317017501567E+01
  0.14499999999998958E+01  0.75384829936363695E+00 -0.23798736251447513E-02  0.75146842573849215E+00  0.12217926541130857E+01  0.15624665301804458E-01  0.12374173194148901E+01
  0.14999999999998903E+01  0.75858559333329900E+00 -0.25830870673559580E-02  0.75600250626594301E+00  0.12176565503087169E+01  0.16004031366484577E-01  0.12336605816752015E+01
  0.15499999999998848E+01  0.76297633196580161E+00 -0.26787987396593481E-02  0.76029753322614224E+00  0.12128125741969074E+01  0.16277662790545027E-01  0.12290902369874523E+01
  0.15999999999998793E+01  0.76753715514618981E+00 -0.26746253321430031E-02  0.76486252981404679E+00  0.12076434645403114E+01  0.16445092052775404E-01  0.12240885565930868E+01
  0.16499999999998738E+01  0.77269918576965479E+00 -0.25954608849654767E-02  0.77010372488468937E+00  0.12024640056906553E+01  0.16531123451258598E-01  0.12189951291419139E+01
  0.16999999999998683E+01  0.77854919090257646E+00 -0.24420790226991358E-02  0.77610711187987735E+00  0.11973679859257478E+01  0.16543810250703641E-01  0.12139117961764514E+01
  0.17499999999998628E+01  0.78457135164649694E+00 -0.21759030002289912E-02  0.78239544864626798E+00  0.11919919421724103E+01  0.16451527396418666E-01  0.12084434695688291E+01
  0.17999999999998573E+01  0.79014329851776632E+00 -0.17855536663330337E-02  0.78835774485143328E+00  0.11859133132941366E+01  0.16243781628922507E-01  0.12021570949230591E+01
  0.18499999999998518E+01  0.79487531727544536E+00 -0.13025902538176337E-02  0.79357272702162773E+00  0.11789313915932775E+01  0.15948286257236637E-01  0.11948796778505142E+01
  0.18999999999998463E+01  0.79856475412613603E+00 -0.76977560414392531E-03  0.79779497852199210E+00  0.11709899498648850E+01  0.15601889865394661E-01  0.11865918397302797E+01
  0.19499999999998407E+01  0.80095328776371688E+00 -0.20720357808483823E-03  0.80074608418563209E+00  0.11619373395275718E+01  0.15218615620135911E-01  0.11771559551477078E+01
  0.19999999999998352E+01  0.80162021444976173E+00  0.39621456389930701E-03  0.80201642901366099E+00  0.11514390156097107E+01  0.14782591628724915E-01  0.11662216072384357E+01
  0.20499999999998519E+01  0.80000569908275743E+00  0.10798100192858555E-02  0.80108550910204324E+00  0.11390077815097406E+01  0.14249337336846401E-01  0.11532571188465870E+01
  0.20999999999998686E+01  0.79569779334743551E+00  0.18749390362628095E-02  0.79757273238369830E+00  0.11242357094520947E+01  0.13581718986433625E-01  0.11378174284385283E+01
  0.21499999999998853E+01  0.78867193257484958E+00  0.27850173051682508E-02  0.79145694988001780E+00  0.11070452513082272E+01  0.12771158997265438E-01  0.11198164103054926E+01
  0.21999999999999020E+01  0.77919131744256476E+00  0.38015861074602057E-02  0.78299290355002493E+00  0.10876548183590951E+01  0.11821292403740628E-01  0.10994761107628357E+01
  0.22499999999999187E+01  0.76755644706384862E+00  0.49215274652744589E-02  0.77247797452912303E+00  0.10663439962641343E+01  0.10729247809766111E-01  0.10770732440739004E+01
  0.22999999999999354E+01  0.75402890439909587E+00  0.61366775972916260E-02  0.76016558199638751E+00  0.10433439095029249E+01  0.94966366740710708E-02  0.10528405461769959E+01
  0.23499999999999521E+01  0.73889075050919661E+00  0.74160930321418728E-02  0.74630684354133847E+00  0.10189055791558821E+01  0.81497185762755778E-02  0.10270552977321576E+01
  0.23999999999999688E+01  0.72231052366763082E+00  0.87186207495988394E-02  0.73102914441722966E+00  0.99320027423632817E+00  0.67258388842792666E-02  0.99992611312060742E+00
  0.24499999999999855E+01  0.70424724783470438E+00  0.10024340994210955E-01  0.71427158882891528E+00  0.96619485811879813E+00  0.52423711466375970E-02  0.97143722926543574E+00
  0.25000000000000022E+01  0.68468364973314644E+00  0.11354030217160624E-01  0.69603767995030708E+00  0.93785921329325650E+00  0.36828101892226717E-02  0.94154202348247917E+00
