                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.23235067043062119E+00  0.26940295824679233E+00  0.50175362867741358E+00  0.70767938979664258E+00 -0.82757940037767722E-01  0.62492144975887487E+00
  0.10000000000000007E+00  0.20537850703420299E+00  0.20549993432043337E+00  0.41087844135463636E+00  0.67021518740526043E+00 -0.62441332429572699E-01  0.60777385497568770E+00
  0.15000000000000011E+00  0.19813859748940429E+00  0.16535513035657307E+00  0.36349372784597733E+00  0.67132552550491265E+00 -0.48307470927464853E-01  0.62301805457744774E+00
  0.20000000000000015E+00  0.19364473155002013E+00  0.13822048759971375E+00  0.33186521914973388E+00  0.67724027053653180E+00 -0.38313187927759507E-01  0.63892708260877229E+00
  0.25000000000000017E+00  0.18920885724838657E+00  0.11948867422119024E+00  0.30869753146957679E+00  0.68002100043654878E+00 -0.31616435246795707E-01  0.64840456518975309E+00
  0.30000000000000021E+00  0.18959892225563327E+00  0.10605243852921742E+00  0.29565136078485066E+00  0.68810636755983268E+00 -0.26586438661951799E-01  0.66151992889788092E+00
  0.35000000000000026E+00  0.19059046707863969E+00  0.95550456937324280E-01  0.28614092401596397E+00  0.69715736615168400E+00 -0.22444563971654456E-01  0.67471280218002949E+00
  0.40000000000000030E+00  0.19016203930835873E+00  0.87164907149235429E-01  0.27732694645759415E+00  0.70390535275941024E+00 -0.19176379229536123E-01  0.68472897352987416E+00
  0.45000000000000034E+00  0.18946962844177584E+00  0.80485804493224095E-01  0.26995543293499991E+00  0.70954472473686869E+00 -0.16628006260136337E-01  0.69291671847673231E+00
  0.50000000000000033E+00  0.18952288303345249E+00  0.75077303431534528E-01  0.26460018646498701E+00  0.71575086553554457E+00 -0.14546505780111617E-01  0.70120435975543294E+00
  0.54999999999999483E+00  0.19042896129517312E+00  0.70526233593872889E-01  0.26095519488904600E+00  0.72285132274847719E+00 -0.12702334803504850E-01  0.71014898794497239E+00
  0.59999999999998932E+00  0.19144696512623874E+00  0.66525409728026674E-01  0.25797237485426538E+00  0.72968442607198747E+00 -0.11009426576072050E-01  0.71867499949591540E+00
  0.64999999999998381E+00  0.19240335321670282E+00  0.62981446920170714E-01  0.25538480013687354E+00  0.73599680056012373E+00 -0.94902957240945406E-02  0.72650650483602919E+00
  0.69999999999997831E+00  0.19366803181424169E+00  0.59875921639460615E-01  0.25354395345370229E+00  0.74240372063388305E+00 -0.81453464928162769E-02  0.73425837414106676E+00
  0.74999999999997280E+00  0.19509369625530670E+00  0.57134158140433718E-01  0.25222785439574041E+00  0.74867413788846127E+00 -0.69444141488014515E-02  0.74172972373965984E+00
  0.79999999999996729E+00  0.19590315875248149E+00  0.54640603563967098E-01  0.25054376231644859E+00  0.75358176922322384E+00 -0.58655429780347847E-02  0.74771622624518908E+00
  0.84999999999996179E+00  0.19578826570196534E+00  0.52324506837469337E-01  0.24811277253943467E+00  0.75666579608994389E+00 -0.48940647232596510E-02  0.75177173136668418E+00
  0.89999999999995628E+00  0.19578158673763496E+00  0.50202381610481579E-01  0.24598396834811653E+00  0.75961712020397165E+00 -0.39956346878661907E-02  0.75562148551610542E+00
  0.94999999999995077E+00  0.19716356069247198E+00  0.48308157814756933E-01  0.24547171850722893E+00  0.76453675175290492E+00 -0.31297887392380689E-02  0.76140696301366684E+00
  0.99999999999994527E+00  0.19971236801334460E+00  0.46607044411041056E-01  0.24631941242438565E+00  0.77108545184959476E+00 -0.22938757629641982E-02  0.76879157608663051E+00
  0.10499999999999399E+01  0.20223455853361230E+00  0.45028580324892764E-01  0.24726313885850507E+00  0.77729314140048755E+00 -0.15131401174374279E-02  0.77578000128305014E+00
  0.10999999999999344E+01  0.20412319813074342E+00  0.43541485536958385E-01  0.24766468366770181E+00  0.78205945460510595E+00 -0.80016250055983760E-03  0.78125929210454614E+00
  0.11499999999999289E+01  0.20550230078983525E+00  0.42153828169811024E-01  0.24765612895964628E+00  0.78546129271229459E+00 -0.15099678208998438E-03  0.78531029593020463E+00
  0.11999999999999234E+01  0.20658106699941509E+00  0.40876485519037553E-01  0.24745755251845264E+00  0.78780107633040963E+00  0.43781001028087626E-03  0.78823888634069050E+00
  0.12499999999999178E+01  0.20744273843754046E+00  0.39711234260968044E-01  0.24715397269850850E+00  0.78927328370396721E+00  0.96616674764453360E-03  0.79023945045161170E+00
  0.12999999999999123E+01  0.20818041579930915E+00  0.38656973188251870E-01  0.24683738898756102E+00  0.79013589807602980E+00  0.14370366300045048E-02  0.79157293470603429E+00
  0.13499999999999068E+01  0.20894140934766051E+00  0.37712753183270241E-01  0.24665416253093075E+00  0.79071910114362753E+00  0.18583240320197254E-02  0.79257742517564722E+00
  0.13999999999999013E+01  0.20982700795579565E+00  0.36875246739938049E-01  0.24670225469573370E+00  0.79121884485194127E+00  0.22384641609440809E-02  0.79345730901288536E+00
  0.14499999999998958E+01  0.21082223380956347E+00  0.36137768883644270E-01  0.24696000269320773E+00  0.79158189506457610E+00  0.25816581285406578E-02  0.79416355319311671E+00
  0.14999999999998903E+01  0.21182812458023895E+00  0.35493291742445032E-01  0.24732141632268398E+00  0.79158532002409077E+00  0.28866688275024379E-02  0.79447198885159320E+00
  0.15499999999998848E+01  0.21272089804624444E+00  0.34937472416678550E-01  0.24765837046292299E+00  0.79096262862143962E+00  0.31483527314213988E-02  0.79411098135286107E+00
  0.15999999999998793E+01  0.21338313524104424E+00  0.34468982489118817E-01  0.24785211773016305E+00  0.78947595047144281E+00  0.33598968365682550E-02  0.79283584730801104E+00
  0.16499999999998738E+01  0.21373688614062142E+00  0.34088849492304923E-01  0.24782573563292634E+00  0.78697501106251211E+00  0.35156833361998110E-02  0.79049069439871189E+00
  0.16999999999998683E+01  0.21378375734952942E+00  0.33799785125466254E-01  0.24758354247499567E+00  0.78345646201848818E+00  0.36140806382288183E-02  0.78707054265671694E+00
  0.17499999999998628E+01  0.21359499894185319E+00  0.33604366088166041E-01  0.24719936503001921E+00  0.77904380442413146E+00  0.36575561943315866E-02  0.78270136061846307E+00
