                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.10773740601917284E+00  0.67069625510192787E+00  0.77843366112110068E+00 -0.10409214748054067E+00  0.41945591868578665E-01 -0.62146555611962008E-01
  0.10000000000000007E+00  0.86242302584245922E-01  0.44534032806606394E+00  0.53158263065030986E+00 -0.80483382552964333E-01  0.26899604933399605E-01 -0.53583777619564732E-01
  0.15000000000000011E+00  0.78969256867704313E-01  0.36416315313374975E+00  0.44313241000145409E+00 -0.75086453200607625E-01  0.21626495077063650E-01 -0.53459958123543976E-01
  0.20000000000000015E+00  0.75308530890957626E-01  0.32034615483515888E+00  0.39565468572611651E+00 -0.73170790529692664E-01  0.19109893872162706E-01 -0.54060896657529958E-01
  0.25000000000000017E+00  0.73271496530548652E-01  0.29162599390849886E+00  0.36489749043904751E+00 -0.73067201860062714E-01  0.17615079385065090E-01 -0.55452122474997624E-01
  0.30000000000000021E+00  0.72105090447222936E-01  0.27084656813472224E+00  0.34295165858194521E+00 -0.74032228239016257E-01  0.16599754980153363E-01 -0.57432473258862894E-01
  0.35000000000000026E+00  0.71432377070548461E-01  0.25492818254352945E+00  0.32636055961407789E+00 -0.75550428307880335E-01  0.15862056138988837E-01 -0.59688372168891501E-01
  0.40000000000000030E+00  0.71059646339518057E-01  0.24226997612281675E+00  0.31332962246233481E+00 -0.77381578873072912E-01  0.15304074690825073E-01 -0.62077504182247840E-01
  0.45000000000000034E+00  0.70881239195364737E-01  0.23193351378079735E+00  0.30281475297616212E+00 -0.79433366423660112E-01  0.14867458554053170E-01 -0.64565907869606948E-01
  0.50000000000000033E+00  0.70833775020886822E-01  0.22332286572239154E+00  0.29415664074327835E+00 -0.81660831881032556E-01  0.14515190471596284E-01 -0.67145641409436269E-01
  0.54999999999999483E+00  0.70876246564679335E-01  0.21603762857138367E+00  0.28691387513606303E+00 -0.84031802862742130E-01  0.14223320139659023E-01 -0.69808482723083112E-01
  0.59999999999998932E+00  0.70980441493856336E-01  0.20979723851859056E+00  0.28077768001244691E+00 -0.86519226681548114E-01  0.13975866718618847E-01 -0.72543359962929266E-01
  0.64999999999998381E+00  0.71125995215241766E-01  0.20439867625344682E+00  0.27552467146868859E+00 -0.89098806212552131E-01  0.13761713229877640E-01 -0.75337092982674492E-01
  0.69999999999997831E+00  0.71297722592529783E-01  0.19969135099362251E+00  0.27098907358615232E+00 -0.91746279224758961E-01  0.13572803186387176E-01 -0.78173476038371784E-01
  0.74999999999997280E+00  0.71483894735747761E-01  0.19556133689313612E+00  0.26704523162888388E+00 -0.94434193680409589E-01  0.13403149228141478E-01 -0.81031044452268108E-01
  0.79999999999996729E+00  0.71675064818835135E-01  0.19192091926326324E+00  0.26359598408209839E+00 -0.97129921718995996E-01  0.13248297468330301E-01 -0.83881624250665698E-01
  0.84999999999996179E+00  0.71863452821616408E-01  0.18870131682240118E+00  0.26056476964401759E+00 -0.99796050249457702E-01  0.13104992615986105E-01 -0.86691057633471597E-01
