                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.46520432618809275E-01  0.37945262123489171E-01  0.84465694742298453E-01  0.23290999547250132E+00 -0.32807091584333330E-02  0.22962928631406798E+00
  0.10000000000000007E+00  0.44201745613191540E-01  0.36194655137447976E-01  0.80396400750639516E-01  0.23118134318973185E+00 -0.31349654085969869E-02  0.22804637778113487E+00
  0.15000000000000011E+00  0.42297666115446372E-01  0.34753604671029420E-01  0.77051270786475792E-01  0.23602456288275975E+00 -0.29796992932055576E-02  0.23304486358955420E+00
  0.20000000000000015E+00  0.39154488114555817E-01  0.33476700175969758E-01  0.72631188290525575E-01  0.24095382728512391E+00 -0.28082623916845426E-02  0.23814556489343935E+00
  0.25000000000000017E+00  0.35909420140524562E-01  0.32347496116791954E-01  0.68256916257316516E-01  0.24536975215214984E+00 -0.26251347108219988E-02  0.24274461744132786E+00
  0.30000000000000021E+00  0.34612344710078208E-01  0.31316551457399179E-01  0.65928896167477380E-01  0.25082191216447919E+00 -0.24331740599127898E-02  0.24838873810456641E+00
  0.35000000000000026E+00  0.33455372102841004E-01  0.30361314319783599E-01  0.63816686422624599E-01  0.24986819774839805E+00 -0.22443832215307022E-02  0.24762381452686735E+00
  0.40000000000000030E+00  0.32898460298413541E-01  0.29495569185701738E-01  0.62394029484115279E-01  0.25174446097237418E+00 -0.20788358460971947E-02  0.24966562512627699E+00
  0.45000000000000034E+00  0.31928158243708232E-01  0.28706877644440291E-01  0.60635035888148524E-01  0.25370625681968539E+00 -0.19204348319442044E-02  0.25178582198774119E+00
  0.50000000000000033E+00  0.30656520155942849E-01  0.27992217579329941E-01  0.58648737735272793E-01  0.25567548519306504E+00 -0.17516388478933001E-02  0.25392384634517173E+00
  0.54999999999999483E+00  0.29915603426919023E-01  0.27355290520945673E-01  0.57270893947864693E-01  0.25786030961416279E+00 -0.15969449292809388E-02  0.25626336468488187E+00
  0.59999999999998932E+00  0.29768973040048653E-01  0.26764321813487698E-01  0.56533294853536351E-01  0.26256449249986291E+00 -0.14443728379458212E-02  0.26112011966191712E+00
  0.64999999999998381E+00  0.29702538014986117E-01  0.26245867734534946E-01  0.55948405749521063E-01  0.26717757687123517E+00 -0.13108442901071890E-02  0.26586673258112797E+00
  0.69999999999997831E+00  0.30020590076808303E-01  0.25776231958171598E-01  0.55796822034979904E-01  0.27312111962795610E+00 -0.11850555762147076E-02  0.27193606405174137E+00
  0.74999999999997280E+00  0.30379988823758922E-01  0.25349421880265514E-01  0.55729410704024436E-01  0.27713618655950062E+00 -0.10703693544265257E-02  0.27606581720507412E+00
  0.79999999999996729E+00  0.30659559380886745E-01  0.24948407302558106E-01  0.55607966683444851E-01  0.28100834771321015E+00 -0.96347622706938413E-03  0.28004487148614077E+00
  0.84999999999996179E+00  0.30903635196987182E-01  0.24563956756118423E-01  0.55467591953105605E-01  0.28389957469252797E+00 -0.86332205428689239E-03  0.28303625263824106E+00
  0.89999999999995628E+00  0.31354719954585400E-01  0.24202683755788462E-01  0.55557403710373862E-01  0.28572839393343147E+00 -0.76886209897424485E-03  0.28495953183445721E+00
  0.94999999999995077E+00  0.31483454466101984E-01  0.23860092443765257E-01  0.55343546909867244E-01  0.28672499561852782E+00 -0.68137877520273160E-03  0.28604361684332508E+00
  0.99999999999994527E+00  0.31107844295558844E-01  0.23535793926239394E-01  0.54643638221798241E-01  0.28700632510289986E+00 -0.59851089255722064E-03  0.28640781421034262E+00
  0.10499999999999399E+01  0.31057836246099368E-01  0.23228477611324301E-01  0.54286313857423669E-01  0.28771351912828030E+00 -0.51704667812541157E-03  0.28719647245015489E+00
  0.10999999999999344E+01  0.31249180593964622E-01  0.22932022596936174E-01  0.54181203190900792E-01  0.28842904696744681E+00 -0.43469991101138133E-03  0.28799434705643545E+00
  0.11499999999999289E+01  0.31333806185746327E-01  0.22648446712981725E-01  0.53982252898728052E-01  0.28851985600529678E+00 -0.35650847323460695E-03  0.28816334753206219E+00
  0.11999999999999234E+01  0.31528770222764339E-01  0.22382148893177588E-01  0.53910919115941924E-01  0.28992198566024052E+00 -0.28469688354748732E-03  0.28963728877669304E+00
  0.12499999999999178E+01  0.31775973387105590E-01  0.22140289899859660E-01  0.53916263286965249E-01  0.29322877666658947E+00 -0.21390976795692443E-03  0.29301486689863254E+00
  0.12999999999999123E+01  0.31810273207877354E-01  0.21922108403869624E-01  0.53732381611746982E-01  0.29658137475925728E+00 -0.14286440294121445E-03  0.29643851035631608E+00
  0.13499999999999068E+01  0.31778950935963876E-01  0.21722638103969828E-01  0.53501589039933704E-01  0.29747259080520810E+00 -0.78540798764537738E-04  0.29739405000644359E+00
  0.13999999999999013E+01  0.31991681602343801E-01  0.21533867841656951E-01  0.53525549444000751E-01  0.29630036797665033E+00 -0.20718600467178774E-04  0.29627964937618317E+00
  0.14499999999998958E+01  0.32257419654252800E-01  0.21353792392128684E-01  0.53611212046381487E-01  0.29448662606566622E+00  0.32466113675508064E-04  0.29451909217934175E+00
  0.14999999999998903E+01  0.32365011958698162E-01  0.21186210709657212E-01  0.53551222668355374E-01  0.29301810049609212E+00  0.78246556067027828E-04  0.29309634705215915E+00
  0.15499999999998848E+01  0.32427684556504924E-01  0.21025489143599072E-01  0.53453173700103995E-01  0.29332744982612924E+00  0.11839852945070114E-03  0.29344584835557996E+00
  0.15999999999998793E+01  0.32418412311752298E-01  0.20872852363086340E-01  0.53291264674838634E-01  0.29519971573157666E+00  0.15722957931160847E-03  0.29535694531088830E+00
  0.16499999999998738E+01  0.32330014731645505E-01  0.20736644205415850E-01  0.53066658937061355E-01  0.29673072545772294E+00  0.19607874921873103E-03  0.29692680420694167E+00
  0.16999999999998683E+01  0.32333107540131162E-01  0.20613211632366485E-01  0.52946319172497647E-01  0.29625396937813159E+00  0.23216756148403760E-03  0.29648613693961562E+00
  0.17499999999998628E+01  0.32208676728819385E-01  0.20499526088919872E-01  0.52708202817739261E-01  0.29331335423092086E+00  0.26231332380497266E-03  0.29357566755472586E+00
  0.17999999999998573E+01  0.31748987798072115E-01  0.20398406285974086E-01  0.52147394084046200E-01  0.28971538896036292E+00  0.28697636346911574E-03  0.29000236532383206E+00
  0.18499999999998518E+01  0.31110263991066249E-01  0.20312133111203046E-01  0.51422397102269299E-01  0.28675056115552394E+00  0.30526385179035652E-03  0.28705582500731430E+00
  0.18999999999998463E+01  0.30486660523241341E-01  0.20245841923106373E-01  0.50732502446347714E-01  0.28384896405161175E+00  0.31510293020961164E-03  0.28416406698182134E+00
  0.19499999999998407E+01  0.29972677320917421E-01  0.20210824429952350E-01  0.50183501750869774E-01  0.28069001811428590E+00  0.31629934980084424E-03  0.28100631746408672E+00
  0.19999999999998352E+01  0.29525058691736931E-01  0.20207102779017654E-01  0.49732161470754585E-01  0.27744519596047240E+00  0.31131193832755985E-03  0.27775650789879996E+00
  0.20499999999998519E+01  0.28986150001890365E-01  0.20227527373431194E-01  0.49213677375321563E-01  0.27381131161594496E+00  0.30213646207165074E-03  0.27411344807801663E+00
