                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.94999999999995077E+00  0.21970174554318909E-01  0.28676434371289243E-01  0.50646608925608155E-01 -0.23832018766357613E+00  0.41292857538840775E-02 -0.23419090190969205E+00
  0.99999999999994527E+00  0.21160843393386412E-01  0.28597821642799892E-01  0.49758665036186304E-01 -0.23876689499166365E+00  0.41363826198883083E-02 -0.23463051237177535E+00
  0.10499999999999399E+01  0.21144477136313410E-01  0.28534189528900137E-01  0.49678666665213547E-01 -0.24248695160446565E+00  0.41334852472560447E-02 -0.23835346635720961E+00
  0.10999999999999344E+01  0.21369308497364327E-01  0.28499772694348280E-01  0.49869081191712607E-01 -0.24629334780517054E+00  0.41289604201781172E-02 -0.24216438738499241E+00
  0.11499999999999289E+01  0.21407326939296655E-01  0.28495023935632028E-01  0.49902350874928683E-01 -0.24772823484272549E+00  0.41256526412144310E-02 -0.24360258220151107E+00
  0.11999999999999234E+01  0.20733492330630300E-01  0.28549773674728687E-01  0.49283266005358983E-01 -0.24444241647718684E+00  0.41329472149579166E-02 -0.24030946926222893E+00
  0.12499999999999178E+01  0.20023465101405208E-01  0.28639127645681196E-01  0.48662592747086404E-01 -0.24075738388959733E+00  0.41486285343916712E-02 -0.23660875535520565E+00
  0.12999999999999123E+01  0.19275110698324029E-01  0.28770277039226466E-01  0.48045387737550495E-01 -0.23876301657925017E+00  0.41685110924669809E-02 -0.23459450548678318E+00
  0.13499999999999068E+01  0.18628070270221630E-01  0.28934673283336453E-01  0.47562743553558079E-01 -0.23806031302253586E+00  0.41930469836975763E-02 -0.23386726603883828E+00
  0.13999999999999013E+01  0.18421570713247827E-01  0.29088577501058369E-01  0.47510148214306200E-01 -0.23806466558172024E+00  0.42080046711956897E-02 -0.23385666091052454E+00
  0.14499999999998958E+01  0.18436474988919878E-01  0.29222215888533656E-01  0.47658690877453530E-01 -0.23794937772587799E+00  0.42296471306612479E-02 -0.23371973059521675E+00
  0.14999999999998903E+01  0.18746937043472536E-01  0.29336874590445244E-01  0.48083811633917783E-01 -0.23956894788218744E+00  0.42522139216485200E-02 -0.23531673396053893E+00
  0.15499999999998848E+01  0.19314691969181993E-01  0.29442226708628165E-01  0.48756918677810158E-01 -0.24357038715817064E+00  0.42740570119917829E-02 -0.23929633014617885E+00
  0.15999999999998793E+01  0.19863777316146733E-01  0.29519433043431742E-01  0.49383210359578475E-01 -0.24872297256739498E+00  0.42853112869589713E-02 -0.24443766128043601E+00
  0.16499999999998738E+01  0.20149574859457519E-01  0.29560443297801654E-01  0.49710018157259173E-01 -0.25416819592670442E+00  0.42914820160701930E-02 -0.24987671391063423E+00
  0.16999999999998683E+01  0.19971518034134869E-01  0.29586697980130375E-01  0.49558216014265244E-01 -0.25822470515968210E+00  0.42978254222025107E-02 -0.25392687973747957E+00
  0.17499999999998628E+01  0.19531886226458000E-01  0.29619866026490485E-01  0.49151752252948488E-01 -0.25996356182133001E+00  0.43030725115035745E-02 -0.25566048930982643E+00
  0.17999999999998573E+01  0.19391091921989467E-01  0.29664685755063227E-01  0.49055777677052693E-01 -0.26172705520725448E+00  0.43047429925808121E-02 -0.25742231221467365E+00
  0.18499999999998518E+01  0.19393623233987779E-01  0.29697298813038668E-01  0.49090922047026447E-01 -0.26395510498314495E+00  0.43016207408071976E-02 -0.25965348424233775E+00
  0.18999999999998463E+01  0.19254506323394989E-01  0.29712722085310374E-01  0.48967228408705363E-01 -0.26542324198841494E+00  0.42994416502854143E-02 -0.26112380033812954E+00
  0.19499999999998407E+01  0.18980286598152960E-01  0.29729452530360648E-01  0.48709739128513604E-01 -0.26554926250732486E+00  0.43026576422450372E-02 -0.26124660486507983E+00
  0.19999999999998352E+01  0.18624538185544551E-01  0.29743868639619933E-01  0.48368406825164481E-01 -0.26546221619177213E+00  0.43064047785039894E-02 -0.26115581141326816E+00
  0.20499999999998519E+01  0.18351059079349075E-01  0.29745124086053277E-01  0.48096183165402352E-01 -0.26727778147986758E+00  0.43003978167474805E-02 -0.26297738366312012E+00
  0.20999999999998686E+01  0.18006095224526241E-01  0.29727905748104924E-01  0.47734000972631169E-01 -0.27004820522104445E+00  0.42874619265482134E-02 -0.26576074329449623E+00
  0.21499999999998853E+01  0.17724386766724005E-01  0.29708053292113179E-01  0.47432440058837184E-01 -0.27276869147200644E+00  0.42785703859067482E-02 -0.26849012108609971E+00
  0.21999999999999020E+01  0.17926830119340837E-01  0.29692896498078044E-01  0.47619726617418881E-01 -0.27559329942946159E+00  0.42694267521590900E-02 -0.27132387267730251E+00
  0.22499999999999187E+01  0.18525763686569489E-01  0.29679372412507919E-01  0.48205136099077409E-01 -0.27806747638345308E+00  0.42579081221873127E-02 -0.27380956826126579E+00
  0.22999999999999354E+01  0.19001501502053909E-01  0.29675357849160540E-01  0.48676859351214449E-01 -0.27957890365318766E+00  0.42523446595725658E-02 -0.27532655899361508E+00
  0.23499999999999521E+01  0.19145660964425253E-01  0.29676819819922689E-01  0.48822480784347942E-01 -0.28044525662891728E+00  0.42534007985762703E-02 -0.27619185583034100E+00
  0.23999999999999688E+01  0.19169171214001697E-01  0.29668532211254803E-01  0.48837703425256500E-01 -0.28164644544076911E+00  0.42528981153890071E-02 -0.27739354732538013E+00
  0.24499999999999855E+01  0.19285956824169007E-01  0.29650787508132999E-01  0.48936744332302010E-01 -0.28306944067895901E+00  0.42486855619661649E-02 -0.27882075511699284E+00
  0.25000000000000022E+01  0.19471429135579657E-01  0.29630104089529478E-01  0.49101533225109135E-01 -0.28347447036619239E+00  0.42453167976712119E-02 -0.27922915356852118E+00
  0.25500000000000189E+01  0.19377321677984376E-01  0.29604560386927829E-01  0.48981882064912205E-01 -0.28220092244133271E+00  0.42454706040759259E-02 -0.27795545183725678E+00
  0.26000000000000356E+01  0.18884314429651546E-01  0.29574238327362879E-01  0.48458552757014425E-01 -0.28070720187350573E+00  0.42460006521493525E-02 -0.27646120122135637E+00
  0.26500000000000523E+01  0.18300853757280293E-01  0.29542287522413224E-01  0.47843141279693517E-01 -0.28140397634304309E+00  0.42403145544043794E-02 -0.27716366178863872E+00
  0.27000000000000690E+01  0.17794602042089679E-01  0.29507757425367750E-01  0.47302359467457429E-01 -0.28533637661683153E+00  0.42250610837173746E-02 -0.28111131553311414E+00
  0.27500000000000857E+01  0.17262060516991706E-01  0.29471344493337558E-01  0.46733405010329264E-01 -0.29125564614532246E+00  0.42032660044707213E-02 -0.28705238014085172E+00
  0.28000000000001024E+01  0.16797282730449975E-01  0.29445513339210992E-01  0.46242796069660967E-01 -0.29746755666884889E+00  0.41825261162582615E-02 -0.29328503055259064E+00
  0.28500000000001191E+01  0.16597593738932534E-01  0.29455055296492696E-01  0.46052649035425233E-01 -0.30275954768737096E+00  0.41704895734803174E-02 -0.29858905811389064E+00
  0.29000000000001358E+01  0.16559649526956478E-01  0.29509365241062516E-01  0.46069014768018994E-01 -0.30597747071990411E+00  0.41707398766781013E-02 -0.30180673084322601E+00
  0.29500000000001525E+01  0.16506842282832283E-01  0.29590610942579147E-01  0.46097453225411429E-01 -0.30685178640939798E+00  0.41815044498769915E-02 -0.30267028195952100E+00
  0.30000000000001692E+01  0.16261082633284261E-01  0.29681167046558477E-01  0.45942249679842742E-01 -0.30543373530066908E+00  0.42002590459860054E-02 -0.30123347625468305E+00
  0.30500000000001859E+01  0.15825536178830972E-01  0.29772841257294201E-01  0.45598377436125173E-01 -0.30248742946143753E+00  0.42229745427928601E-02 -0.29826445491864467E+00
  0.31000000000002026E+01  0.15418029744856048E-01  0.29861994868384995E-01  0.45280024613241043E-01 -0.29944918224624684E+00  0.42444702516464955E-02 -0.29520471199460036E+00
  0.31500000000002193E+01  0.15181641960337810E-01  0.29953535825964318E-01  0.45135177786302126E-01 -0.29714010153280901E+00  0.42646638314161244E-02 -0.29287543770139290E+00
  0.32000000000002360E+01  0.15283278002000928E-01  0.30051205485778998E-01  0.45334483487779922E-01 -0.29656164316264810E+00  0.42826162644477644E-02 -0.29227902689820034E+00
  0.32500000000002527E+01  0.15697543940902052E-01  0.30140239637348323E-01  0.45837783578250371E-01 -0.29799828943903878E+00  0.42934759453257514E-02 -0.29370481349371302E+00
  0.33000000000002694E+01  0.16125697219955361E-01  0.30195413403348779E-01  0.46321110623304143E-01 -0.30041614068765804E+00  0.42955806200033258E-02 -0.29612056006765469E+00
  0.33500000000002861E+01  0.16390505259576089E-01  0.30211635161318470E-01  0.46602140420894556E-01 -0.30309793867389784E+00  0.42932158883949925E-02 -0.29880472278550285E+00
  0.34000000000003028E+01  0.16545300528252708E-01  0.30216267032741023E-01  0.46761567560993728E-01 -0.30569291873748761E+00  0.42936443326839283E-02 -0.30139927440480369E+00
  0.34500000000003195E+01  0.16811041814905139E-01  0.30244329517831136E-01  0.47055371332736275E-01 -0.30790244944378281E+00  0.43009950682507195E-02 -0.30360145437553210E+00
  0.35000000000003362E+01  0.17235487884662826E-01  0.30298155129297826E-01  0.47533643013960653E-01 -0.30986197941458310E+00  0.43117641291708642E-02 -0.30555021528541226E+00
  0.35500000000003529E+01  0.17370251792730308E-01  0.30353390363890540E-01  0.47723642156620852E-01 -0.31089644195317812E+00  0.43217976891803097E-02 -0.30657464426399783E+00
  0.36000000000003696E+01  0.16927961747942921E-01  0.30407259494531883E-01  0.47335221242474801E-01 -0.30933872723146227E+00  0.43354716120274786E-02 -0.30500325561943481E+00
  0.36500000000003863E+01  0.16243335322596641E-01  0.30480050766042918E-01  0.46723386088639560E-01 -0.30458559515654499E+00  0.43579105463918090E-02 -0.30022768461015320E+00
  0.37000000000004030E+01  0.15646177144729625E-01  0.30576007133041903E-01  0.46222184277771527E-01 -0.29729004736401021E+00  0.43858399056450857E-02 -0.29290420745836515E+00
  0.37500000000004197E+01  0.15219361788455059E-01  0.30671620478101902E-01  0.45890982266556961E-01 -0.28877414784210159E+00  0.44108885936040522E-02 -0.28436325924849754E+00
  0.38000000000004364E+01  0.14906305507720478E-01  0.30737259430160223E-01  0.45643564937880701E-01 -0.28038805899096958E+00  0.44291896915981651E-02 -0.27595886929937141E+00
  0.38500000000004531E+01  0.14629599233651040E-01  0.30763890122233146E-01  0.45393489355884185E-01 -0.27343122546266890E+00  0.44411162493167783E-02 -0.26899010921335215E+00
  0.39000000000004698E+01  0.14363516780859587E-01  0.30765852854306445E-01  0.45129369635166033E-01 -0.26853425047476520E+00  0.44467154759071934E-02 -0.26408753499885801E+00
  0.39500000000004865E+01  0.14237375462670681E-01  0.30764512067131152E-01  0.45001887529801832E-01 -0.26635972653819578E+00  0.44470956785268821E-02 -0.26191263085966893E+00
  0.40000000000005027E+01  0.14098802174362131E-01  0.30761049737574080E-01  0.44859851911936213E-01 -0.26700294736854735E+00  0.44397719786455625E-02 -0.26256317538990182E+00
  0.40500000000004750E+01  0.13554338234957400E-01  0.30740053235993943E-01  0.44294391470951343E-01 -0.26995513944765298E+00  0.44200452096520943E-02 -0.26553509423800087E+00
  0.41000000000004473E+01  0.12763777744291330E-01  0.30699298324346775E-01  0.43463076068638105E-01 -0.27517106857283352E+00  0.43875999613204233E-02 -0.27078346861151309E+00
  0.41500000000004196E+01  0.12287453896814394E-01  0.30660335052892802E-01  0.42947788949707195E-01 -0.28134926481354516E+00  0.43517664564711863E-02 -0.27699749835707399E+00
  0.42000000000003919E+01  0.12320928699560960E-01  0.30646409898289467E-01  0.42967338597850430E-01 -0.28565814811443363E+00  0.43262964139820191E-02 -0.28133185170045161E+00
  0.42500000000003642E+01  0.12680350208775682E-01  0.30660152207613759E-01  0.43340502416389440E-01 -0.28655830025906404E+00  0.43175572989437817E-02 -0.28224074296012025E+00
  0.43000000000003364E+01  0.13134673351027075E-01  0.30690785466983426E-01  0.43825458818010504E-01 -0.28482617723128212E+00  0.43219620189886201E-02 -0.28050421521229352E+00
  0.43500000000003087E+01  0.13469031445510682E-01  0.30724826636671733E-01  0.44193858082182416E-01 -0.28212354858809685E+00  0.43326639903793519E-02 -0.27779088459771750E+00
  0.44000000000002810E+01  0.13579638941459861E-01  0.30746993954722843E-01  0.44326632896182702E-01 -0.27947599806391638E+00  0.43452959454603080E-02 -0.27513070211845608E+00
  0.44500000000002533E+01  0.13545913301444985E-01  0.30750594415586707E-01  0.44296507717031690E-01 -0.27625926321298017E+00  0.43599105702234872E-02 -0.27189935264275666E+00
  0.45000000000002256E+01  0.13528246785430187E-01  0.30740213403767300E-01  0.44268460189197487E-01 -0.27124954283665070E+00  0.43777772965800533E-02 -0.26687176554007064E+00
  0.45500000000001979E+01  0.13619190811106888E-01  0.30712457657242963E-01  0.44331648468349853E-01 -0.26458298011452891E+00  0.43960837518405571E-02 -0.26018689636268832E+00
  0.46000000000001702E+01  0.13856747757457807E-01  0.30654284416947016E-01  0.44511032174404823E-01 -0.25749020100111081E+00  0.44088661798629579E-02 -0.25308133482124784E+00
  0.46500000000001425E+01  0.14338822175863715E-01  0.30564021054571972E-01  0.44902843230435689E-01 -0.25088233436955221E+00  0.44130178180885795E-02 -0.24646931655146362E+00
  0.47000000000001148E+01  0.15015848445494520E-01  0.30454449742384652E-01  0.45470298187879170E-01 -0.24444294258466720E+00  0.44120393458943839E-02 -0.24003090323877282E+00
  0.47500000000000870E+01  0.15637989982283051E-01  0.30336992766409877E-01  0.45974982748692925E-01 -0.23741750553039193E+00  0.44096135174350043E-02 -0.23300789201295691E+00
  0.48000000000000593E+01  0.16138508805519793E-01  0.30212108111970427E-01  0.46350616917490220E-01 -0.23036979447564065E+00  0.44031995546886587E-02 -0.22596659492095200E+00
  0.48500000000000316E+01  0.16560069428612822E-01  0.30069658686288286E-01  0.46629728114901112E-01 -0.22448719034061779E+00  0.43876840826720335E-02 -0.22009950625794575E+00
  0.49000000000000039E+01  0.16701653582655768E-01  0.29899171912846967E-01  0.46600825495502735E-01 -0.21979650513677917E+00  0.43654198587142938E-02 -0.21543108527806487E+00
  0.49499999999999762E+01  0.16405490592851006E-01  0.29712238555108902E-01  0.46117729147959904E-01 -0.21559530990401551E+00  0.43438225939135128E-02 -0.21125148731010202E+00
  0.49999999999999485E+01  0.15894191105292835E-01  0.29535751943097634E-01  0.45429943048390473E-01 -0.21178917772452488E+00  0.43254404304230720E-02 -0.20746373729410181E+00
  0.50499999999999208E+01  0.15385046010560992E-01  0.29375305860927861E-01  0.44760351871488857E-01 -0.20823886049728230E+00  0.43070992567611089E-02 -0.20393176124052118E+00
  0.50999999999998931E+01  0.14905665128728006E-01  0.29206815304766248E-01  0.44112480433494250E-01 -0.20503088997062913E+00  0.42824397362247859E-02 -0.20074845023440435E+00
  0.51499999999998654E+01  0.14454982894700198E-01  0.29007600983569977E-01  0.43462583878270178E-01 -0.20329701759112492E+00  0.42484766361874137E-02 -0.19904854095493751E+00
  0.51999999999998376E+01  0.13965081892130230E-01  0.28778938798226045E-01  0.42744020690356273E-01 -0.20370392491816949E+00  0.42083053786348933E-02 -0.19949561953953460E+00
  0.52499999999998099E+01  0.13431331103342693E-01  0.28540086181454656E-01  0.41971417284797349E-01 -0.20675863160675800E+00  0.41637747640514483E-02 -0.20259485684270656E+00
  0.52999999999997822E+01  0.12982499728218570E-01  0.28303742784011592E-01  0.41286242512230162E-01 -0.21349355255559010E+00  0.41094123370611912E-02 -0.20938414021852891E+00
  0.53499999999997545E+01  0.12658355425354508E-01  0.28060291167440684E-01  0.40718646592795192E-01 -0.22362580259105763E+00  0.40397778040895610E-02 -0.21958602478696806E+00
  0.53999999999997268E+01  0.12341237979087125E-01  0.27811563959098232E-01  0.40152801938185358E-01 -0.23491786939554410E+00  0.39637451763056058E-02 -0.23095412421923850E+00
  0.54499999999996991E+01  0.12221308899999863E-01  0.27586219762650261E-01  0.39807528662650124E-01 -0.24625927979838752E+00  0.38932846403476593E-02 -0.24236599515803986E+00
  0.54999999999996714E+01  0.12363667336895609E-01  0.27409640148492571E-01  0.39773307485388182E-01 -0.25622332481606419E+00  0.38377352398136179E-02 -0.25238558957625057E+00
  0.55499999999996437E+01  0.12742580086450708E-01  0.27292436908734726E-01  0.40035016995185434E-01 -0.26383358698135329E+00  0.38027099712308401E-02 -0.26003087701012245E+00
  0.55999999999996160E+01  0.13462032132512231E-01  0.27229067486351323E-01  0.40691099618863552E-01 -0.27032610486751441E+00  0.37828256149568785E-02 -0.26654327925255755E+00
  0.56499999999995882E+01  0.14176132250956958E-01  0.27195273479659533E-01  0.41371405730616491E-01 -0.27645101709364300E+00  0.37685875500270412E-02 -0.27268242954361599E+00
  0.56999999999995605E+01  0.14524776966227162E-01  0.27161023570825820E-01  0.41685800537052980E-01 -0.28269161126534120E+00  0.37520589619967162E-02 -0.27893955230334450E+00
  0.57499999999995328E+01  0.14769621442768457E-01  0.27113437031843567E-01  0.41883058474612024E-01 -0.29016834135009395E+00  0.37296389628559356E-02 -0.28643870238723801E+00
  0.57999999999995051E+01  0.15104074052842338E-01  0.27064207196293787E-01  0.42168281249136123E-01 -0.29761614733516950E+00  0.37092914584458325E-02 -0.29390685587672366E+00
  0.58499999999994774E+01  0.15395025097740295E-01  0.27037683387777605E-01  0.42432708485517903E-01 -0.30256848015605653E+00  0.37044773558064605E-02 -0.29886400280025005E+00
  0.58999999999994497E+01  0.15566815203598679E-01  0.27053934230686087E-01  0.42620749434284767E-01 -0.30457945449656126E+00  0.37219432122319075E-02 -0.30085751128432936E+00
  0.59499999999994220E+01  0.15599989258270386E-01  0.27119275258627933E-01  0.42719264516898323E-01 -0.30506117047683218E+00  0.37577308967498609E-02 -0.30130343958008232E+00
  0.59999999999993943E+01  0.15646671682518338E-01  0.27228536255768224E-01  0.42875207938286558E-01 -0.30666781427297962E+00  0.38031573985091941E-02 -0.30286465687447045E+00
  0.60499999999993666E+01  0.15843167469031971E-01  0.27375323018789172E-01  0.43218490487821143E-01 -0.31051565857107677E+00  0.38544010375880971E-02 -0.30666125753348866E+00
  0.60999999999993388E+01  0.16023744915984364E-01  0.27555539274975366E-01  0.43579284190959730E-01 -0.31473393786408072E+00  0.39116455915739175E-02 -0.31082229227250679E+00
  0.61499999999993111E+01  0.15943128520414275E-01  0.27767280220735196E-01  0.43710408741149467E-01 -0.31728494700813520E+00  0.39739561231076845E-02 -0.31331099088502751E+00
  0.61999999999992834E+01  0.15513777216251591E-01  0.28012549684068518E-01  0.43526326900320107E-01 -0.31794013497645329E+00  0.40395279853545152E-02 -0.31390060699109879E+00
  0.62499999999992557E+01  0.14855655846331065E-01  0.28287488060903667E-01  0.43143143907234734E-01 -0.31816695200687928E+00  0.41046001934869607E-02 -0.31406235181339232E+00
  0.62999999999992280E+01  0.14046140475719719E-01  0.28578389562135726E-01  0.42624530037855449E-01 -0.31910626478284887E+00  0.41653530152514235E-02 -0.31494091176759742E+00
  0.63499999999992003E+01  0.12992224812254163E-01  0.28874448331948490E-01  0.41866673144202657E-01 -0.31977149104919772E+00  0.42223323675539357E-02 -0.31554915868164379E+00
  0.63999999999991726E+01  0.11799310828551568E-01  0.29173543334881823E-01  0.40972854163433395E-01 -0.31879476544951485E+00  0.42751660312167093E-02 -0.31451959941829816E+00
  0.64499999999991449E+01  0.10805113419123840E-01  0.29475884014229899E-01  0.40280997433353741E-01 -0.31657974065965461E+00  0.43225309909948693E-02 -0.31225720966865972E+00
  0.64999999999991172E+01  0.10090889623125229E-01  0.29780028811647777E-01  0.39870918434773008E-01 -0.31430476803718582E+00  0.43666754545034587E-02 -0.30993809258268235E+00
  0.65499999999990894E+01  0.95233532402158941E-02  0.30078608264613893E-01  0.39601961504829787E-01 -0.31305302431072507E+00  0.44076704412306196E-02 -0.30864535386949443E+00
  0.65999999999990617E+01  0.90574677798272250E-02  0.30359764425137162E-01  0.39417232204964389E-01 -0.31365998133582612E+00  0.44409644183948686E-02 -0.30921901691743126E+00
  0.66499999999990340E+01  0.87643189103106030E-02  0.30616330853709312E-01  0.39380649764019914E-01 -0.31625823754438459E+00  0.44621794298341051E-02 -0.31179605811455047E+00
  0.66999999999990063E+01  0.86104903648444187E-02  0.30845955440482048E-01  0.39456445805326465E-01 -0.31966692285118692E+00  0.44723845427562326E-02 -0.31519453830843069E+00
  0.67499999999989786E+01  0.83849090145259320E-02  0.31053539770753816E-01  0.39438448785279745E-01 -0.32197393797671309E+00  0.44814585016948348E-02 -0.31749247947501824E+00
  0.67999999999989509E+01  0.80537627044706649E-02  0.31252249583981311E-01  0.39306012288451972E-01 -0.32292159434916357E+00  0.44984467713136940E-02 -0.31842314757784990E+00
  0.68499999999989232E+01  0.79298450612669859E-02  0.31455754762317968E-01  0.39385599823584957E-01 -0.32422227475487458E+00  0.45245369571287174E-02 -0.31969773779774585E+00
  0.68999999999988955E+01  0.82548816878086802E-02  0.31668357655052451E-01  0.39923239342861128E-01 -0.32704128560689910E+00  0.45574494968179590E-02 -0.32248383611008113E+00
  0.69499999999988678E+01  0.89053924700483802E-02  0.31880608008159762E-01  0.40786000478208143E-01 -0.33063644380400525E+00  0.45926151309490983E-02 -0.32604382867305615E+00
  0.69999999999988400E+01  0.95412467740085011E-02  0.32074699531064406E-01  0.41615946305072905E-01 -0.33339391181967026E+00  0.46244531660555995E-02 -0.32876945865361468E+00
  0.70499999999988123E+01  0.98263353327411544E-02  0.32234782501242128E-01  0.42061117833983280E-01 -0.33459717149160734E+00  0.46482856685032140E-02 -0.32994888582310411E+00
  0.70999999999987846E+01  0.96251255125247293E-02  0.32352779253024863E-01  0.41977904765549592E-01 -0.33544545754478788E+00  0.46590593262946910E-02 -0.33078639821849321E+00
  0.71499999999987569E+01  0.89894141104159397E-02  0.32424112368623803E-01  0.41413526479039744E-01 -0.33767251262120962E+00  0.46516994957060366E-02 -0.33302081312550358E+00
  0.71999999999987292E+01  0.79512516953996071E-02  0.32441596269151413E-01  0.40392847964551018E-01 -0.34126884959027093E+00  0.46248370882414755E-02 -0.33664401250202947E+00
  0.72499999999987015E+01  0.65630307846145887E-02  0.32403734537158266E-01  0.38966765321772852E-01 -0.34476601923678407E+00  0.45825834590842831E-02 -0.34018343577769977E+00
  0.72999999999986738E+01  0.51188456647052773E-02  0.32329089381301170E-01  0.37447935046006450E-01 -0.34721152407013089E+00  0.45328097371542392E-02 -0.34267871433297664E+00
  0.73499999999986461E+01  0.41406250531295791E-02  0.32250403901556611E-01  0.36391028954686190E-01 -0.34905793298924176E+00  0.44836519562311177E-02 -0.34457428103301063E+00
  0.73999999999986183E+01  0.39289593441793648E-02  0.32188740300029460E-01  0.36117699644208828E-01 -0.35098460196386860E+00  0.44410139376978037E-02 -0.34654358802617080E+00
  0.74499999999985906E+01  0.43076564276277041E-02  0.32138279559387833E-01  0.36445935987015537E-01 -0.35273053792673681E+00  0.44076023329644338E-02 -0.34832293559377236E+00
  0.74999999999985629E+01  0.49049456299377001E-02  0.32083029224605555E-01  0.36987974854543255E-01 -0.35382159578865774E+00  0.43830353997075817E-02 -0.34943856038895016E+00
  0.75499999999985352E+01  0.54188195971458450E-02  0.32018627739671478E-01  0.37437447336817323E-01 -0.35415190145687631E+00  0.43655192868716003E-02 -0.34978638217000468E+00
  0.75999999999985075E+01  0.56844050892616771E-02  0.31951547250970214E-01  0.37635952340231892E-01 -0.35402672028862925E+00  0.43527009585748221E-02 -0.34967401933005443E+00
  0.76499999999984798E+01  0.56998238102481790E-02  0.31886036909264510E-01  0.37585860719512691E-01 -0.35419741006335725E+00  0.43402544369877880E-02 -0.34985715562636949E+00
  0.76999999999984521E+01  0.56050618692396158E-02  0.31821886292782486E-01  0.37426948162022106E-01 -0.35542750383490596E+00  0.43236345282760035E-02 -0.35110386930662996E+00
  0.77499999999984244E+01  0.55761341511339924E-02  0.31761214787452349E-01  0.37337348938586340E-01 -0.35764559733146073E+00  0.43036652820254004E-02 -0.35334193204943531E+00
  0.77999999999983967E+01  0.56670679231270067E-02  0.31709354804749852E-01  0.37376422727876862E-01 -0.35981561961673592E+00  0.42866754455393608E-02 -0.35552894417119657E+00
  0.78499999999983689E+01  0.57572001801219057E-02  0.31669167877090870E-01  0.37426368057212778E-01 -0.36087569737943120E+00  0.42776599220592740E-02 -0.35659803745737195E+00
  0.78999999999983412E+01  0.57047884256130731E-02  0.31640332163730134E-01  0.37345120589343209E-01 -0.36084758866721356E+00  0.42759512191635502E-02 -0.35657163744804998E+00
  0.79499999999983135E+01  0.54415619804153454E-02  0.31623094777101325E-01  0.37064656757516669E-01 -0.36085597778368539E+00  0.42773556577365640E-02 -0.35657862212594882E+00
