                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.62107087711192310E+00  0.28392272729550267E-01  0.64946314984147335E+00 -0.12011551434694481E+01  0.16592724417090334E-01 -0.11845624190523578E+01
  0.10000000000000007E+00  0.46138954443332497E+00  0.26988586958990989E-01  0.48837813139231595E+00 -0.10172873077569922E+01  0.16228452438016346E-01 -0.10010588553189759E+01
  0.15000000000000011E+00  0.40547674690752511E+00  0.26163223365986931E-01  0.43163997027351203E+00 -0.96169982964506806E+00  0.15788981399696658E-01 -0.94591084824537142E+00
  0.20000000000000015E+00  0.43499094138215044E+00  0.25648937713512534E-01  0.46063987909566295E+00 -0.10125958808732936E+01  0.15314215780706736E-01 -0.99728166509258687E+00
  0.25000000000000017E+00  0.45333999112724582E+00  0.24339589488249155E-01  0.47767958061549498E+00 -0.10427769877737083E+01  0.14118950090176110E-01 -0.10286580376835321E+01
  0.30000000000000021E+00  0.43652296217818759E+00  0.23029692239160668E-01  0.45955265441734827E+00 -0.10374593250754933E+01  0.13406672145066132E-01 -0.10240526529304272E+01
  0.35000000000000026E+00  0.40488088756602536E+00  0.22797704006454800E-01  0.42767859157248017E+00 -0.10051456009682189E+01  0.13340657260631991E-01 -0.99180494370758698E+00
  0.40000000000000030E+00  0.41332080359865864E+00  0.22863157571130686E-01  0.43618396116978930E+00 -0.10235907871681651E+01  0.13335279228170670E-01 -0.10102555079399944E+01
  0.45000000000000034E+00  0.42280723179058216E+00  0.22228118249307136E-01  0.44503535003988931E+00 -0.10424266708134571E+01  0.12767937716481574E-01 -0.10296587330969755E+01
  0.50000000000000033E+00  0.42725303295672767E+00  0.21270145085967668E-01  0.44852317804269537E+00 -0.10552356646281422E+01  0.12033482956894935E-01 -0.10432021816712473E+01
  0.54999999999999483E+00  0.42141108584215387E+00  0.20638256569024814E-01  0.44204934241117866E+00 -0.10557660413640224E+01  0.11634862582157532E-01 -0.10441311787818648E+01
  0.59999999999998932E+00  0.41294791252744156E+00  0.20401799749466897E-01  0.43334971227690844E+00 -0.10522994864040347E+01  0.11522372462777309E-01 -0.10407771139412574E+01
  0.64999999999998381E+00  0.41521712018969986E+00  0.20263791644269454E-01  0.43548091183396931E+00 -0.10594440963390408E+01  0.11430680455994616E-01 -0.10480134158830461E+01
  0.69999999999997831E+00  0.41993314510540358E+00  0.20029423110108094E-01  0.43996256821551166E+00 -0.10684501798239670E+01  0.11248373673835015E-01 -0.10572018061501320E+01
  0.74999999999997280E+00  0.43331400389069330E+00  0.19648750051825419E-01  0.45296275394251873E+00 -0.10871171082736744E+01  0.10934419098593554E-01 -0.10761826891750808E+01
  0.79999999999996729E+00  0.44238060012503944E+00  0.19156461650660653E-01  0.46153706177570009E+00 -0.10991324668938482E+01  0.10538111840532109E-01 -0.10885943550533161E+01
  0.84999999999996179E+00  0.45164859143764313E+00  0.18668186004239751E-01  0.47031677744188288E+00 -0.11135772620417046E+01  0.10164203100496564E-01 -0.11034130589412081E+01
  0.89999999999995628E+00  0.46027237303423807E+00  0.18305910120395345E-01  0.47857828315463341E+00 -0.11258167818029912E+01  0.99105998362404839E-02 -0.11159061819667506E+01
  0.94999999999995077E+00  0.46536976425746801E+00  0.17996204516755668E-01  0.48336596877422366E+00 -0.11336525703774527E+01  0.96869106534236606E-02 -0.11239656597240291E+01
  0.99999999999994527E+00  0.48163907773438819E+00  0.17745202898104391E-01  0.49938428063249257E+00 -0.11546602549337488E+01  0.94546291222624198E-02 -0.11452056258114864E+01
  0.10499999999999399E+01  0.50160227786434641E+00  0.17560565419839729E-01  0.51916284328418616E+00 -0.11777944674098142E+01  0.92687691690921184E-02 -0.11685256982407222E+01
  0.10999999999999344E+01  0.51529397289911338E+00  0.17281977449014527E-01  0.53257595034812788E+00 -0.11936724308898963E+01  0.90541732318305951E-02 -0.11846182576580657E+01
  0.11499999999999289E+01  0.52534431578186969E+00  0.16845914966626664E-01  0.54219023074849637E+00 -0.12039529951402508E+01  0.87098529474054220E-02 -0.11952431421928453E+01
  0.11999999999999234E+01  0.53730327991100546E+00  0.16370604865480955E-01  0.55367388477648638E+00 -0.12165830892855183E+01  0.83446365661706233E-02 -0.12082384527193477E+01
