                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.55038171828834713E-01  0.16709561214370203E+00  0.22213378397253675E+00  0.22315346291656349E+00 -0.14053885015771726E-01  0.20909957790079176E+00
  0.10000000000000007E+00  0.52024588471803329E-01  0.14318146828561781E+00  0.19520605675742114E+00  0.23005118619762138E+00 -0.11564387623603905E-01  0.21848679857401748E+00
  0.15000000000000011E+00  0.50013264348634845E-01  0.12523736417880893E+00  0.17525062852744377E+00  0.23739656155198269E+00 -0.94980297126722509E-02  0.22789853183931044E+00
  0.20000000000000015E+00  0.48270323208724632E-01  0.11126179930102731E+00  0.15953212250975193E+00  0.24388160553774779E+00 -0.77734186443443928E-02  0.23610818689340340E+00
  0.25000000000000017E+00  0.46770926145162123E-01  0.10016571554172703E+00  0.14693664168688914E+00  0.24941633768582114E+00 -0.63364689666732480E-02  0.24307986871914788E+00
  0.30000000000000021E+00  0.46138598539705589E-01  0.91199006630893684E-01  0.13733760517059929E+00  0.25351754384717334E+00 -0.51400024533410473E-02  0.24837754139383231E+00
  0.35000000000000026E+00  0.46019019691446228E-01  0.83850805515026300E-01  0.12986982520647253E+00  0.25634595547332800E+00 -0.41567556016004082E-02  0.25218919987172761E+00
  0.40000000000000030E+00  0.45836730587958882E-01  0.77805584379329149E-01  0.12364231496728803E+00  0.25885057091919261E+00 -0.33481820800838778E-02  0.25550238883910875E+00
  0.45000000000000034E+00  0.45501379307643579E-01  0.72798170934089398E-01  0.11829955024173297E+00  0.26112046927526539E+00 -0.26764691520014313E-02  0.25844400012326396E+00
  0.50000000000000033E+00  0.45245217754455502E-01  0.68606993362817850E-01  0.11385221111727335E+00  0.26319886796732217E+00 -0.21063988112340120E-02  0.26109246915608814E+00
  0.54999999999999483E+00  0.45184233370784942E-01  0.65049953167982510E-01  0.11023418653876746E+00  0.26529006805604333E+00 -0.16100153193196092E-02  0.26368005273672374E+00
  0.59999999999998932E+00  0.45191737598553793E-01  0.62004691307616190E-01  0.10719642890616998E+00  0.26714067903464006E+00 -0.11798826080937079E-02  0.26596079642654635E+00
  0.64999999999998381E+00  0.45174645500380604E-01  0.59391688616551495E-01  0.10456633411693210E+00  0.26858594686818538E+00 -0.81301835361807892E-03  0.26777292851456730E+00
  0.69999999999997831E+00  0.45173551068500670E-01  0.57139360857439696E-01  0.10231291192594036E+00  0.26990114569885210E+00 -0.49688365081119123E-03  0.26940426204804091E+00
  0.74999999999997280E+00  0.45194075030451739E-01  0.55176912389893633E-01  0.10037098742034536E+00  0.27118011520151897E+00 -0.21699480716992170E-03  0.27096312039434906E+00
  0.79999999999996729E+00  0.45174584623256145E-01  0.53448536266593155E-01  0.98623120889849300E-01  0.27208452354538265E+00  0.33081571904614883E-04  0.27211760511728728E+00
  0.84999999999996179E+00  0.45119991924071817E-01  0.51920172337539344E-01  0.97040164261611161E-01  0.27251853531976572E+00  0.25551200475540685E-03  0.27277404732452115E+00
  0.89999999999995628E+00  0.45113614317401698E-01  0.50572893477871750E-01  0.95686507795273448E-01  0.27288380387663930E+00  0.45449636162100244E-03  0.27333830023826028E+00
  0.94999999999995077E+00  0.45155110842631227E-01  0.49386113331129008E-01  0.94541224173760235E-01  0.27334644755010662E+00  0.63354410771300647E-03  0.27397999165781961E+00
