                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.65181156565970289E-01  0.28882137029944766E+00  0.35400252686541794E+00  0.22126931897949645E+00 -0.23516134547681505E-01  0.19775318443181494E+00
  0.10000000000000007E+00  0.59253357420725877E-01  0.22326502976801862E+00  0.28251838718874450E+00  0.22878106873751000E+00 -0.16854054211696785E-01  0.21192701452581322E+00
  0.15000000000000011E+00  0.56507518070046281E-01  0.18185083482881259E+00  0.23835835289885887E+00  0.23671965337030210E+00 -0.12429970562235602E-01  0.22428968280806649E+00
  0.20000000000000015E+00  0.54655789848380987E-01  0.15424884107343437E+00  0.20890463092181535E+00  0.24268093764438464E+00 -0.94126433231516548E-02  0.23326829432123300E+00
  0.25000000000000017E+00  0.53283750502311163E-01  0.13505264715263832E+00  0.18833639765494947E+00  0.24685625225492999E+00 -0.72945983643789404E-02  0.23956165389055106E+00
  0.30000000000000021E+00  0.52637748199215337E-01  0.12119748047109104E+00  0.17383522867030637E+00  0.24965365665078260E+00 -0.57527825020954005E-02  0.24390087414868719E+00
  0.35000000000000026E+00  0.52384381409034286E-01  0.11087254824241567E+00  0.16325692965144994E+00  0.25191648044233211E+00 -0.45869678393180126E-02  0.24732951260301411E+00
  0.40000000000000030E+00  0.52156545016179695E-01  0.10298254323877820E+00  0.15513908825495790E+00  0.25409894001918493E+00 -0.36746658905547815E-02  0.25042427412863016E+00
  0.45000000000000034E+00  0.51946727163801401E-01  0.96809546548550257E-01  0.14875627371235167E+00  0.25608281583527864E+00 -0.29416974849988627E-02  0.25314111835027980E+00
  0.50000000000000033E+00  0.51860678264063459E-01  0.91859607493011558E-01  0.14372028575707502E+00  0.25793880202364267E+00 -0.23307579346675852E-02  0.25560804408897508E+00
  0.54999999999999483E+00  0.51881757139590035E-01  0.87797038007209630E-01  0.13967879514679965E+00  0.25976998372069926E+00 -0.18008431222726272E-02  0.25796914059842663E+00
  0.59999999999998932E+00  0.51926751522999338E-01  0.84406968917263139E-01  0.13633372044026248E+00  0.26140443539814029E+00 -0.13362394777553213E-02  0.26006819592038499E+00
  0.64999999999998381E+00  0.51970580265036134E-01  0.81547791691785235E-01  0.13351837195682137E+00  0.26272393830331092E+00 -0.93121113195372902E-03  0.26179272717135721E+00
  0.69999999999997831E+00  0.52028833079800690E-01  0.79109748822718554E-01  0.13113858190251926E+00  0.26382898987606851E+00 -0.57477113302216052E-03  0.26325421874304633E+00
  0.74999999999997280E+00  0.52086405903010433E-01  0.77003807121544907E-01  0.12909021302455534E+00  0.26476485454174570E+00 -0.25487242598859613E-03  0.26450998211575710E+00
  0.79999999999996729E+00  0.52106043114816189E-01  0.75166006259397525E-01  0.12727204937421371E+00  0.26540353724268834E+00  0.33067443157542903E-04  0.26543660468584590E+00
  0.84999999999996179E+00  0.52089913987998497E-01  0.73555267933995305E-01  0.12564518192199381E+00  0.26568735831960338E+00  0.29013513154673158E-03  0.26597749345115013E+00
  0.89999999999995628E+00  0.52082440095255783E-01  0.72141840997931764E-01  0.12422428109318755E+00  0.26575166271795975E+00  0.52099954232390027E-03  0.26627266226028362E+00
  0.94999999999995077E+00  0.52106299310417097E-01  0.70897096261940656E-01  0.12300339557235776E+00  0.26573434787419725E+00  0.73230485882152282E-03  0.26646665273301878E+00
  0.99999999999994527E+00  0.52131920474272272E-01  0.69794058703325099E-01  0.12192597917759737E+00  0.26561821253876755E+00  0.92737001551583759E-03  0.26654558255428340E+00
  0.10499999999999399E+01  0.52114578942061174E-01  0.68812987667964051E-01  0.12092756661002523E+00  0.26527562324279924E+00  0.11050885611205595E-02  0.26638071180391981E+00
  0.10999999999999344E+01  0.52031314153315342E-01  0.67941731463039515E-01  0.11997304561635486E+00  0.26457520990695743E+00  0.12624685161714659E-02  0.26583767842312889E+00
  0.11499999999999289E+01  0.51889892863676221E-01  0.67172363096283799E-01  0.11906225595996002E+00  0.26348072331997757E+00  0.13980026018056285E-02  0.26487872592178319E+00
  0.11999999999999234E+01  0.51720548474256563E-01  0.66497584237237339E-01  0.11821813271149390E+00  0.26208527924292757E+00  0.15137567498597296E-02  0.26359903599278728E+00
  0.12499999999999178E+01  0.51550084701239604E-01  0.65908013717844466E-01  0.11745809841908407E+00  0.26052894557026501E+00  0.16140651573641174E-02  0.26214301072762913E+00
  0.12999999999999123E+01  0.51381855522139697E-01  0.65392543056751351E-01  0.11677439857889105E+00  0.25889513952705501E+00  0.17023354395663364E-02  0.26059747496662133E+00
  0.13499999999999068E+01  0.51203346101314801E-01  0.64940784056757475E-01  0.11614413015807228E+00  0.25719360872121183E+00  0.17797852076889336E-02  0.25897339392890079E+00
  0.13999999999999013E+01  0.51006360961984652E-01  0.64544326915960501E-01  0.11555068787794515E+00  0.25541281775374247E+00  0.18467351730215278E-02  0.25725955292676400E+00
  0.14499999999998958E+01  0.50795568512644974E-01  0.64196000090986680E-01  0.11499156860363166E+00  0.25356135408852593E+00  0.19040299647808167E-02  0.25546538405330677E+00
  0.14999999999998903E+01  0.50578898062620954E-01  0.63888812911384332E-01  0.11446771097400529E+00  0.25165874221811879E+00  0.19529108148119074E-02  0.25361165303293071E+00
  0.15499999999998848E+01  0.50357318718934868E-01  0.63616172709109839E-01  0.11397349142804471E+00  0.24971547367152788E+00  0.19943151890943244E-02  0.25170978886062223E+00
  0.15999999999998793E+01  0.50129455311219227E-01  0.63372727021451553E-01  0.11350218233267079E+00  0.24774150093123476E+00  0.20290497070416559E-02  0.24977055063827641E+00
  0.16499999999998738E+01  0.49899977331933444E-01  0.63154289770605554E-01  0.11305426710253899E+00  0.24575939314994152E+00  0.20582354429811616E-02  0.24781762859292270E+00
  0.16999999999998683E+01  0.49678098670336755E-01  0.62957057670996699E-01  0.11263515634133345E+00  0.24379726928818785E+00  0.20830838854047798E-02  0.24588035317359264E+00
  0.17499999999998628E+01  0.49470052791574799E-01  0.62777308760618808E-01  0.11224736155219361E+00  0.24187506632053682E+00  0.21043969022314507E-02  0.24397946322276826E+00
  0.17999999999998573E+01  0.49275706463506777E-01  0.62611867726886219E-01  0.11188757419039300E+00  0.24000236564816851E+00  0.21225092449292547E-02  0.24212487489309778E+00
  0.18499999999998518E+01  0.49091602595442638E-01  0.62458609229331885E-01  0.11155021182477452E+00  0.23818462518320566E+00  0.21376477358602559E-02  0.24032227291906591E+00
  0.18999999999998463E+01  0.48915292357028337E-01  0.62316376364470794E-01  0.11123166872149913E+00  0.23642632600000038E+00  0.21502303079430339E-02  0.23857655630794342E+00
  0.19499999999998407E+01  0.48746872673220747E-01  0.62184438135548012E-01  0.11093131080876875E+00  0.23472853465181709E+00  0.21608544144419953E-02  0.23688938906625909E+00
  0.19999999999998352E+01  0.48587580948322454E-01  0.62061997707086931E-01  0.11064957865540939E+00  0.23308495984312658E+00  0.21700500077441679E-02  0.23525500985087075E+00
  0.20499999999998519E+01  0.48437658579922271E-01  0.61948062356504942E-01  0.11038572093642721E+00  0.23148066193303488E+00  0.21780219181934592E-02  0.23365868385122834E+00
