                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.49999999999999975E-02  0.12622595742992664E+01  0.34299026021708362E+00  0.16052498345163499E+01 -0.18885210752603176E+01  0.22402855739101540E+00 -0.16644925178693022E+01
  0.99999999999999672E-02  0.11077894649815736E+01  0.30741777399135717E+00  0.14152072389729309E+01 -0.16948672484533829E+01  0.20263854520818159E+00 -0.14922287032452013E+01
  0.14999999999999937E-01  0.98106471732295952E+00  0.27506313240945696E+00  0.12561278497324164E+01 -0.15442934741149652E+01  0.17963208124191318E+00 -0.13646613928730520E+01
  0.20000000000000059E-01  0.84706433902820155E+00  0.25161077713276958E+00  0.10986751161609711E+01 -0.13974339592596012E+01  0.16482253390501089E+00 -0.12326114253545903E+01
  0.25000000000000203E-01  0.75119088812475132E+00  0.23251669966177907E+00  0.98370758778653045E+00 -0.12906242747436487E+01  0.15212999964501106E+00 -0.11384942750986378E+01
  0.30000000000000346E-01  0.71291068709938687E+00  0.21477477758407579E+00  0.92768546468346269E+00 -0.12433053986999161E+01  0.13885986653015925E+00 -0.11044455321697568E+01
  0.35000000000000489E-01  0.70620975918104700E+00  0.19881987316005298E+00  0.90502963234110001E+00 -0.12279483450350459E+01  0.12578307490597396E+00 -0.11021652701290718E+01
  0.40000000000000632E-01  0.69909608033810033E+00  0.18496682898622588E+00  0.88406290932432618E+00 -0.12119469434558692E+01  0.11393554558667041E+00 -0.10980113978691988E+01
  0.45000000000000775E-01  0.68788822161371987E+00  0.17310855620794335E+00  0.86099677782166317E+00 -0.11933054804028813E+01  0.10396085898103820E+00 -0.10893446214218432E+01
  0.50000000000000919E-01  0.68384197635034139E+00  0.16285379137892952E+00  0.84669576772927091E+00 -0.11840167714492706E+01  0.95571963822245545E-01 -0.10884448076270250E+01
  0.55000000000001062E-01  0.68755674634338104E+00  0.15370619607786543E+00  0.84126294242124644E+00 -0.11838051517683477E+01  0.88105621829044856E-01 -0.10956995299393029E+01
  0.60000000000001205E-01  0.69325957456334120E+00  0.14542579972322614E+00  0.83868537428656731E+00 -0.11862003452841634E+01  0.81288841596004288E-01 -0.11049115036881592E+01
  0.65000000000001001E-01  0.69773137516251382E+00  0.13801110794866028E+00  0.83574248311117416E+00 -0.11877353415360821E+01  0.75133770344885803E-01 -0.11126015711911963E+01
