                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.26615902213101056E+00  0.85660450850385028E+00  0.11227635306348609E+01 -0.53371279004600081E+00  0.16043583876906323E+00 -0.37327695127693761E+00
  0.10000000000000007E+00  0.21543134698078600E+00  0.61108967659890145E+00  0.82652102357968749E+00 -0.43033715146499146E+00  0.11001816801763806E+00 -0.32031898344735343E+00
  0.15000000000000011E+00  0.19704013645872270E+00  0.51154419491950343E+00  0.70858433137822607E+00 -0.39625809506134801E+00  0.90023346521055092E-01 -0.30623474854029292E+00
  0.20000000000000015E+00  0.18808824704194768E+00  0.45243427735716135E+00  0.64052252439910906E+00 -0.38206287981754394E+00  0.78125761757247683E-01 -0.30393711806029627E+00
  0.25000000000000017E+00  0.18334141714209196E+00  0.41205192905602167E+00  0.59539334619811357E+00 -0.37647957602541265E+00  0.69918079975255676E-01 -0.30656149605015698E+00
  0.30000000000000021E+00  0.18075977102792493E+00  0.38227468721816821E+00  0.56303445824609311E+00 -0.37512205069161808E+00  0.63813238777888970E-01 -0.31130881191372911E+00
  0.35000000000000026E+00  0.17940441937013096E+00  0.35920607361035423E+00  0.53861049298048513E+00 -0.37603340051470807E+00  0.59046831556096087E-01 -0.31698656895861199E+00
  0.40000000000000030E+00  0.17879373016089339E+00  0.34070387499109062E+00  0.51949760515198395E+00 -0.37824686325296392E+00  0.55192847905752886E-01 -0.32305401534721101E+00
  0.45000000000000034E+00  0.17865623191118704E+00  0.32547873112642894E+00  0.50413496303761596E+00 -0.38123405611938860E+00  0.51993110149665900E-01 -0.32924094596972270E+00
  0.50000000000000033E+00  0.17882643864708864E+00  0.31270191721385293E+00  0.49152835586094157E+00 -0.38467955050304348E+00  0.49281684685962349E-01 -0.33539786581708114E+00
  0.54999999999999483E+00  0.17919706372544525E+00  0.30181365243720648E+00  0.48101071616265173E+00 -0.38838095239683834E+00  0.46946765012031509E-01 -0.34143418738480685E+00
  0.59999999999998932E+00  0.17969513620457536E+00  0.29242095982436106E+00  0.47211609602893645E+00 -0.39220031451981424E+00  0.44909882410002690E-01 -0.34729043210981153E+00
