                        t                     Fp_x                  Fvisc_x                 Ftotal_x                     Fp_y                  Fvisc_y                 Ftotal_y
  0.50000000000000037E-01  0.30640679449178729E-01  0.38076873563621709E-01  0.68717553012800442E-01  0.86416711356757908E-01 -0.56295746379855511E-03  0.85853753892959350E-01
  0.10000000000000007E+00  0.29315403816718592E-01  0.36479602478015724E-01  0.65795006294734310E-01  0.88483902730503591E-01 -0.50465073111296665E-03  0.87979251999390620E-01
  0.15000000000000011E+00  0.27895837905451037E-01  0.35147328192723440E-01  0.63043166098174480E-01  0.95183667355808882E-01 -0.45065835693131566E-03  0.94733008998877571E-01
  0.20000000000000015E+00  0.25561525423709267E-01  0.33981603350151969E-01  0.59543128773861240E-01  0.99489179505872882E-01 -0.38420639797092152E-03  0.99104973107901964E-01
  0.25000000000000017E+00  0.23740867270905977E-01  0.32952883210504380E-01  0.56693750481410357E-01  0.10187443160535867E+00 -0.30506869676427895E-03  0.10156936290859439E+00
  0.30000000000000021E+00  0.22474499947035868E-01  0.31998322016842648E-01  0.54472821963878516E-01  0.10352064583012985E+00 -0.22062819160809078E-03  0.10330001763852176E+00
  0.35000000000000026E+00  0.21130695939150949E-01  0.31112213159543829E-01  0.52242909098694779E-01  0.10279979627285661E+00 -0.13919983753425872E-03  0.10266059643532235E+00
  0.40000000000000030E+00  0.20235599424526206E-01  0.30322648962120776E-01  0.50558248386646978E-01  0.10312272716005620E+00 -0.62043173010956854E-04  0.10306068398704525E+00
  0.45000000000000034E+00  0.19864075540901825E-01  0.29629056098253462E-01  0.49493131639155287E-01  0.10568500299611529E+00  0.18569499811819466E-04  0.10570357249592710E+00
  0.50000000000000033E+00  0.19296737406528180E-01  0.29006517367842610E-01  0.48303254774370794E-01  0.10818066974941673E+00  0.10700357575573156E-03  0.10828767332517246E+00
  0.54999999999999483E+00  0.18567637170216689E-01  0.28448950769945094E-01  0.47016587940161780E-01  0.10831995962487595E+00  0.18373332485333721E-03  0.10850369294972929E+00
  0.59999999999998932E+00  0.18193427634113059E-01  0.27951246811823465E-01  0.46144674445936520E-01  0.10703072659962969E+00  0.25531607879986432E-03  0.10728604267842955E+00
  0.64999999999998381E+00  0.18161139191831429E-01  0.27515898378901307E-01  0.45677037570732736E-01  0.10794882647936480E+00  0.32243584136757548E-03  0.10827126232073236E+00
  0.69999999999997831E+00  0.18198357620565674E-01  0.27133123723797860E-01  0.45331481344363531E-01  0.11029483087316889E+00  0.38567188177513492E-03  0.11068050275494402E+00
  0.74999999999997280E+00  0.18233040647073859E-01  0.26786872416936544E-01  0.45019913064010403E-01  0.11246188197464083E+00  0.44212285106301984E-03  0.11290400482570384E+00
  0.79999999999996729E+00  0.18376331332005749E-01  0.26468671622524895E-01  0.44845002954530644E-01  0.11460440766246233E+00  0.49247488843598343E-03  0.11509688255089831E+00
  0.84999999999996179E+00  0.18557289093951587E-01  0.26177545725994122E-01  0.44734834819945710E-01  0.11711591551866622E+00  0.54023256918936510E-03  0.11765614808785559E+00
  0.89999999999995628E+00  0.18634673017498007E-01  0.25910034930456620E-01  0.44544707947954627E-01  0.11935406584933654E+00  0.58636798790694870E-03  0.11994043383724350E+00
  0.94999999999995077E+00  0.18634566599491139E-01  0.25660307473672390E-01  0.44294874073163529E-01  0.12012617481917522E+00  0.62640868601565450E-03  0.12075258350519087E+00
  0.99999999999994527E+00  0.18610633183673762E-01  0.25424686083218934E-01  0.44035319266892692E-01  0.12001778498244377E+00  0.66169681386518361E-03  0.12067948179630895E+00
  0.10499999999999399E+01  0.18546703046726922E-01  0.25203285357213383E-01  0.43749988403940301E-01  0.11938438728606618E+00  0.69641356839912367E-03  0.12008080085446531E+00
  0.10999999999999344E+01  0.18559318404183206E-01  0.24995858106403254E-01  0.43555176510586463E-01  0.11718869698742208E+00  0.72817050559159039E-03  0.11791686749301368E+00
  0.11499999999999289E+01  0.18707517504637894E-01  0.24812116644282938E-01  0.43519634148920835E-01  0.11460256089259185E+00  0.75407758301803340E-03  0.11535663847560988E+00
